id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
hYDAmF6f-8qfNuDJmZAoKg,daygos-san-diego-taco-shop-austin-2,Daygo's San Diego Taco Shop,https://s3-media2.fl.yelpcdn.com/bphoto/XO1zWSOuxS8zy4d9dytkhw/o.jpg,False,https://www.yelp.com/biz/daygos-san-diego-taco-shop-austin-2?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,20,"[{'alias': 'tacos', 'title': 'Tacos'}]",5.0,"{'latitude': 30.153395, 'longitude': -97.768397}",[],,"{'address1': '2701 E Martin Luther King Blvd', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78702', 'country': 'US', 'state': 'TX', 'display_address': ['2701 E Martin Luther King Blvd', 'Austin, TX 78702']}",+16196291165,(619) 629-1165,5064.105014557887
kJCTyUI0zT8rqv3qaxYuiA,tacos-el-charly-austin,Tacos El Charly,https://s3-media4.fl.yelpcdn.com/bphoto/UI20IkCVaNp9E5MeuTZ3Ug/o.jpg,False,https://www.yelp.com/biz/tacos-el-charly-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,36,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'latitude': 30.3618917, 'longitude': -97.6978606}",['delivery'],,"{'address1': '9306 N Lamar Blvd', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78753', 'country': 'US', 'state': 'TX', 'display_address': ['9306 N Lamar Blvd', 'Austin, TX 78753']}",+18308374697,(830) 837-4697,8504.921847515307
7lshv8DNhwYhdD6Dh73ekg,betos-mexican-restaurant-austin,Beto's Mexican Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/v9-Y1RiIF6JwR69qlTDT7A/o.jpg,False,https://www.yelp.com/biz/betos-mexican-restaurant-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,50,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 30.25684948310843, 'longitude': -97.70234172659266}",['delivery'],$,"{'address1': '3518 E 7th St', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78702', 'country': 'US', 'state': 'TX', 'display_address': ['3518 E 7th St', 'Austin, TX 78702']}",+15123865013,(512) 386-5013,7558.491294545015
nNFaWdWQzAKglF7QvszbnQ,mission-street-burrito-austin,Mission Street Burrito,https://s3-media2.fl.yelpcdn.com/bphoto/luMspnIGH05dWRBJ84D0tg/o.jpg,False,https://www.yelp.com/biz/mission-street-burrito-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,30,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 30.29186, 'longitude': -97.72311}",['delivery'],,"{'address1': '3318 Harmon Ave', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78705', 'country': 'US', 'state': 'TX', 'display_address': ['3318 Harmon Ave', 'Austin, TX 78705']}",+15129939002,(512) 993-9002,3630.292301054964
Upe9TGr3VP8uAL223bCWOQ,autenticos-michoacanos-austin,Autenticos Michoacanos,https://s3-media4.fl.yelpcdn.com/bphoto/fB2aA_EJXBuFnH88SwqAFQ/o.jpg,False,https://www.yelp.com/biz/autenticos-michoacanos-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,32,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 30.218591239611467, 'longitude': -97.7962029}","['pickup', 'delivery']",,"{'address1': '2005 Southern Oaks Dr', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78745', 'country': 'US', 'state': 'TX', 'display_address': ['2005 Southern Oaks Dr', 'Austin, TX 78745']}",+15126682774,(512) 668-2774,10310.75095634572
SW2v089xn3xrCFbMFKXasw,el-secreto-de-la-abuela-2-austin-2,El Secreto de la Abuela 2,https://s3-media2.fl.yelpcdn.com/bphoto/wOM-qe6IQfOTRYQ7yWlvPQ/o.jpg,False,https://www.yelp.com/biz/el-secreto-de-la-abuela-2-austin-2?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,40,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 30.2153977, 'longitude': -97.8003439023883}",[],$,"{'address1': '5700 Manchaca Rd', 'address2': 'Ste 570', 'address3': None, 'city': 'Austin', 'zip_code': '78745', 'country': 'US', 'state': 'TX', 'display_address': ['5700 Manchaca Rd', 'Ste 570', 'Austin, TX 78745']}",+15123733365,(512) 373-3365,10787.603847594351
gMuFIpk4BRfZcE6p55fnkA,la-palapa-austin-2,La Palapa,https://s3-media3.fl.yelpcdn.com/bphoto/n6TAGytWGUvWsoEaELGxJQ/o.jpg,False,https://www.yelp.com/biz/la-palapa-austin-2?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,167,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'latitude': 30.3222012166105, 'longitude': -97.693115}",['delivery'],$$,"{'address1': '6640 US-290 E', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78723', 'country': 'US', 'state': 'TX', 'display_address': ['6640 US-290 E', 'Austin, TX 78723']}",+15124598729,(512) 459-8729,6484.786186113888
PDtcdi8HiGU_E0EtrrlXeg,seareinas-austin,Seareinas,https://s3-media3.fl.yelpcdn.com/bphoto/8D_NuS3Nt4jy8Lw-hzF7wQ/o.jpg,False,https://www.yelp.com/biz/seareinas-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,63,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 30.32777, 'longitude': -97.70421}",['delivery'],,"{'address1': '6607 N Interstate Hwy 35', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78752', 'country': 'US', 'state': 'TX', 'display_address': ['6607 N Interstate Hwy 35', 'Austin, TX 78752']}",+17372225390,(737) 222-5390,5720.36220920046
heeqwXyKmz99ST_28jdVYg,juana-taco-austin,Juana Taco,https://s3-media1.fl.yelpcdn.com/bphoto/wIF3ZKTG_zS7NxEFDXT8pQ/o.jpg,False,https://www.yelp.com/biz/juana-taco-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,70,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 30.2079449, 'longitude': -97.7155117}",['delivery'],$,"{'address1': '3504 Montopolis Dr', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78744', 'country': 'US', 'state': 'TX', 'display_address': ['3504 Montopolis Dr', 'Austin, TX 78744']}",+15129629622,(512) 962-9622,11544.648942216569
Sz73NubYjNG3AD5jXMj3SA,taqueria-montenegro-austin,Taqueria Montenegro,https://s3-media1.fl.yelpcdn.com/bphoto/BfYHi6rXiQwcAeOV9MDuuw/o.jpg,False,https://www.yelp.com/biz/taqueria-montenegro-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,33,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 30.3776286498661, 'longitude': -97.6770571393217}",['delivery'],$,"{'address1': '11300 Pollyanna Ave', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78753', 'country': 'US', 'state': 'TX', 'display_address': ['11300 Pollyanna Ave', 'Austin, TX 78753']}",+15127707445,(512) 770-7445,11174.129014482221
hI9SS8or178ESYI3g8o4cA,chicken-bowl-austin,Chicken Bowl,https://s3-media1.fl.yelpcdn.com/bphoto/WgcTw2YVuPGKWEGqWZ9EdQ/o.jpg,False,https://www.yelp.com/biz/chicken-bowl-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,50,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,"{'latitude': 30.278966, 'longitude': -97.741752}",['delivery'],$,"{'address1': '1610 Lavaca St', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78701', 'country': 'US', 'state': 'TX', 'display_address': ['1610 Lavaca St', 'Austin, TX 78701']}",+15124749003,(512) 474-9003,3291.1826495757628
WqSAjqv0XwfsYBg70dHBqA,polvos-dt-austin-3,Polvo's DT,https://s3-media3.fl.yelpcdn.com/bphoto/rK4GW2KHHVtrI2E73cCTng/o.jpg,False,https://www.yelp.com/biz/polvos-dt-austin-3?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,220,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'latitude': 30.2673094, 'longitude': -97.7499037}",['delivery'],$$,"{'address1': '360 Nueces St', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78701', 'country': 'US', 'state': 'TX', 'display_address': ['360 Nueces St', 'Austin, TX 78701']}",+15124944064,(512) 494-4064,4274.794398651957
ZjExuvrL3CUicY2F9xhzSA,little-plaza-tacos-austin-6,Little Plaza Tacos,https://s3-media1.fl.yelpcdn.com/bphoto/k6W6Kwchk9e5ZzK74xzD1w/o.jpg,False,https://www.yelp.com/biz/little-plaza-tacos-austin-6?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,21,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 30.263109558339103, 'longitude': -97.72608727055226}","['pickup', 'delivery']",$,"{'address1': '1606 E 6th St', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78702', 'country': 'US', 'state': 'TX', 'display_address': ['1606 E 6th St', 'Austin, TX 78702']}",+17373330967,(737) 333-0967,5575.437636241104
oaXi7-OFrwHyHpSz2_AtxA,chipotle-mexican-grill-austin-15,Chipotle Mexican Grill,https://s3-media2.fl.yelpcdn.com/bphoto/9qQo642GpNLBy0Jccv620g/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-austin-15?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,70,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'latitude': 30.2699359554155, 'longitude': -97.7416666529077}","['pickup', 'delivery']",$,"{'address1': '801 Congress Ave', 'address2': 'Ste 100', 'address3': '', 'city': 'Austin', 'zip_code': '78701', 'country': 'US', 'state': 'TX', 'display_address': ['801 Congress Ave', 'Ste 100', 'Austin, TX 78701']}",+15123911668,(512) 391-1668,4208.771966468008
h3ygYy3mwzskQlCH1jtnBA,la-santa-barbacha-austin,La Santa Barbacha,https://s3-media1.fl.yelpcdn.com/bphoto/Som3GWp7NGL1vlCViudTdg/o.jpg,False,https://www.yelp.com/biz/la-santa-barbacha-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,25,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 30.263520444313034, 'longitude': -97.7346683}",[],,"{'address1': '807 E 4th St', 'address2': None, 'address3': None, 'city': 'Austin', 'zip_code': '78702', 'country': 'US', 'state': 'TX', 'display_address': ['807 E 4th St', 'Austin, TX 78702']}",+15126587767,(512) 658-7767,5131.641659305951
m1GkW7EAalwPr2MVC1zL7g,kings-taqueria-y-mas-austin,Kings Taqueria Y Mas,https://s3-media4.fl.yelpcdn.com/bphoto/Z4z-ndIRL3cAV0_QIfGGYA/o.jpg,False,https://www.yelp.com/biz/kings-taqueria-y-mas-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,19,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 30.21861, 'longitude': -97.76579}","['pickup', 'delivery']",$,"{'address1': '4329 S Congresss Ave', 'address2': None, 'address3': None, 'city': 'Austin', 'zip_code': '78745', 'country': 'US', 'state': 'TX', 'display_address': ['4329 S Congresss Ave', 'Austin, TX 78745']}",+17373330135,(737) 333-0135,9659.3410472571
DV6Hp6MsNcFLbt0M5b4nhA,big-frank-s-taco-food-truck-austin,BIG Frank’s Taco Food Truck,https://s3-media4.fl.yelpcdn.com/bphoto/M0snzQeqvtkyRiZdgM1zIQ/o.jpg,False,https://www.yelp.com/biz/big-frank-s-taco-food-truck-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,20,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 30.2645149230957, 'longitude': -97.7151870727539}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78702', 'country': 'US', 'state': 'TX', 'display_address': ['Austin, TX 78702']}",+17374048632,(737) 404-8632,6483.089852433252
4S0hdF6JOQYvEZU9253rYg,el-tacorrido-austin-10,El Tacorrido,https://s3-media3.fl.yelpcdn.com/bphoto/pn-kzcAoKTVvMi--FhMzaQ/o.jpg,False,https://www.yelp.com/biz/el-tacorrido-austin-10?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,45,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 30.2445062949569, 'longitude': -97.7305789384487}",['delivery'],,"{'address1': '1701 E Riverside Dr', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78741', 'country': 'US', 'state': 'TX', 'display_address': ['1701 E Riverside Dr', 'Austin, TX 78741']}",+15129121939,(512) 912-1939,7230.118979605829
QKq8xVLe58sBola2ykdnow,zombie-taco-austin,Zombie Taco,https://s3-media2.fl.yelpcdn.com/bphoto/N9i14iam5jwa0odneLszuw/o.jpg,False,https://www.yelp.com/biz/zombie-taco-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,43,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'latitude': 30.2900268, 'longitude': -97.7412256}","['pickup', 'delivery']",,"{'address1': '2553 Guadalupe', 'address2': 'Unit 100', 'address3': None, 'city': 'Austin', 'zip_code': '78705', 'country': 'US', 'state': 'TX', 'display_address': ['2553 Guadalupe', 'Unit 100', 'Austin, TX 78705']}",+17374713358,(737) 471-3358,2306.149573544162
ZtDJAwu5U3gmx-LVRbsutA,el-tizon-del-chef-austin,El Tizon Del Chef,https://s3-media1.fl.yelpcdn.com/bphoto/Czr7DR8pCsBWoUz1Oyd_pA/o.jpg,False,https://www.yelp.com/biz/el-tizon-del-chef-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,24,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 30.218854557398, 'longitude': -97.7573578432202}","['pickup', 'delivery']",$,"{'address1': '509 E Ben White', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78704', 'country': 'US', 'state': 'TX', 'display_address': ['509 E Ben White', 'Austin, TX 78704']}",+15125524859,(512) 552-4859,9596.370436581721
Vf_vqtytl6RRV5_3w84JsA,rules-and-regs-austin-2,Rules & Regs,https://s3-media1.fl.yelpcdn.com/bphoto/K8quOC_cb-SQr6lKE8g4zA/o.jpg,False,https://www.yelp.com/biz/rules-and-regs-austin-2?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,41,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 30.26198, 'longitude': -97.73862}",['delivery'],,"{'address1': '101 Red River St', 'address2': None, 'address3': None, 'city': 'Austin', 'zip_code': '78701', 'country': 'US', 'state': 'TX', 'display_address': ['101 Red River St', 'Austin, TX 78701']}",+15125244812,(512) 524-4812,5138.651715106342
krplIjw6abcMLTaYTOB96Q,taquerias-arandinas-austin,Taquerias Arandinas,https://s3-media3.fl.yelpcdn.com/bphoto/iEImQU9QNdtaN_k4flIWPQ/o.jpg,False,https://www.yelp.com/biz/taquerias-arandinas-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,55,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 30.31797, 'longitude': -97.70652}",['delivery'],$,"{'address1': '1011 Reinli St', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78723', 'country': 'US', 'state': 'TX', 'display_address': ['1011 Reinli St', 'Austin, TX 78723']}",+15124542210,(512) 454-2210,5106.977781655078
rpDEUAvEJZ0qhgTNt4wNgg,tres-marias-tacos-austin,Tres Marias Tacos,https://s3-media1.fl.yelpcdn.com/bphoto/bZt6DYs0Xqa9QzVhki2qKg/o.jpg,False,https://www.yelp.com/biz/tres-marias-tacos-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,18,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 30.217714233167, 'longitude': -97.7957949666667}",[],,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78745', 'country': 'US', 'state': 'TX', 'display_address': ['Austin, TX 78745']}",+15128440736,(512) 844-0736,10387.997579129873
iJ61DnPmxt1NfAzC8mlupw,cosmic-taco-austin,Cosmic Taco,https://s3-media1.fl.yelpcdn.com/bphoto/D9A46suDEfzv5uFVRLZ_Pw/o.jpg,False,https://www.yelp.com/biz/cosmic-taco-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,20,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 30.26914, 'longitude': -97.72843}","['pickup', 'delivery']",,"{'address1': '1106 E 11th St', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78702', 'country': 'US', 'state': 'TX', 'display_address': ['1106 E 11th St', 'Austin, TX 78702']}",+15124664432,(512) 466-4432,4899.979542831716
oEk10ghOeknPKvjrSxaMzg,taqueria-7-estrellas-austin,Taqueria 7 Estrellas,https://s3-media2.fl.yelpcdn.com/bphoto/pfa0uSayxnum6N0O4tW9wA/o.jpg,False,https://www.yelp.com/biz/taqueria-7-estrellas-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,54,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 30.3555793762207, 'longitude': -97.7032623291016}","['pickup', 'delivery']",$,"{'address1': '10601 N Lamar Blvd', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78753', 'country': 'US', 'state': 'TX', 'display_address': ['10601 N Lamar Blvd', 'Austin, TX 78753']}",+15129209328,(512) 920-9328,10139.530274557625
qYSzpsDSp2CLU0MIbWBGbw,la-sabroza-austin-3,La Sabroza,https://s3-media2.fl.yelpcdn.com/bphoto/OWXmRsAjh62mBrVUrzhn6Q/o.jpg,False,https://www.yelp.com/biz/la-sabroza-austin-3?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,21,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 30.2246524566919, 'longitude': -97.7034115791321}",[],$$,"{'address1': '6301 E Riverside Dr', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78741', 'country': 'US', 'state': 'TX', 'display_address': ['6301 E Riverside Dr', 'Austin, TX 78741']}",,,10360.324761220347
npssmgSepCDpcUWpnOGeWA,greens-n-grill-austin,Greens 'n Grill,https://s3-media2.fl.yelpcdn.com/bphoto/uCbTXzcizgEjfS--pp4atg/o.jpg,False,https://www.yelp.com/biz/greens-n-grill-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,18,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'salad', 'title': 'Salad'}]",5.0,"{'latitude': 30.3962564, 'longitude': -97.7271935}","['pickup', 'delivery']",,"{'address1': '3215 Amy Donovan', 'address2': None, 'address3': 'Amy Dovan Plaza', 'city': 'Austin', 'zip_code': '78758', 'country': 'US', 'state': 'TX', 'display_address': ['3215 Amy Donovan', 'Amy Dovan Plaza', 'Austin, TX 78758']}",+15127401853,(512) 740-1853,10544.886069543305
AqMLBFurm1kRs-k1PyCTpg,chipotle-mexican-grill-austin-3,Chipotle Mexican Grill,https://s3-media2.fl.yelpcdn.com/bphoto/eeNCp-csRK4SmJj0u7voKA/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-austin-3?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,77,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'latitude': 30.312435, 'longitude': -97.7386128157559}","['pickup', 'delivery']",$,"{'address1': '4400 N Lamar Blvd', 'address2': 'Ste 101', 'address3': '', 'city': 'Austin', 'zip_code': '78756', 'country': 'US', 'state': 'TX', 'display_address': ['4400 N Lamar Blvd', 'Ste 101', 'Austin, TX 78756']}",+15124199898,(512) 419-9898,2004.9329803900475
fhyEL_tf7xCXgWWZ-Zbdcg,los-danzantes-atx-austin,Los Danzantes ATX,https://s3-media4.fl.yelpcdn.com/bphoto/dKlOBqyVs5xSZsLhfwexqw/o.jpg,False,https://www.yelp.com/biz/los-danzantes-atx-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,20,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 30.17273, 'longitude': -97.7858}",[],,"{'address1': '8504 S Congress Ave', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78748', 'country': 'US', 'state': 'TX', 'display_address': ['8504 S Congress Ave', 'Austin, TX 78748']}",+15127053621,(512) 705-3621,14971.827415119225
ak3kpcJGK2afcJYAtbX2qw,el-agazajo-s-austin,El Agazajo’s,https://s3-media1.fl.yelpcdn.com/bphoto/LwK_2zo-TuVbhT-Z9LZESQ/o.jpg,False,https://www.yelp.com/biz/el-agazajo-s-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,17,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 30.2130457937751, 'longitude': -97.6838575089933}",['delivery'],,"{'address1': '2408 S Hwy 183', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78744', 'country': 'US', 'state': 'TX', 'display_address': ['2408 S Hwy 183', 'Austin, TX 78744']}",+15123835383,(512) 383-5383,12459.168016436932
t9vAmsHv-l8j_20bGcEblA,frida-s-cocina-austin,Frida’s Cocina,https://s3-media2.fl.yelpcdn.com/bphoto/HttlP7wlgLDkEFOnlA-Pcw/o.jpg,False,https://www.yelp.com/biz/frida-s-cocina-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,24,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 30.235764502482397, 'longitude': -97.85905223178412}",[],,"{'address1': '6266 US-290', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78735', 'country': 'US', 'state': 'TX', 'display_address': ['6266 US-290', 'Austin, TX 78735']}",,,12419.097514122515
s_F-1UMPqR6LoWB2XmPyaQ,don-juan-austin,Don Juan,https://s3-media4.fl.yelpcdn.com/bphoto/uiXzx559qwCo2_LNyNhNGQ/o.jpg,False,https://www.yelp.com/biz/don-juan-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,36,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 30.21599, 'longitude': -97.73561}",['delivery'],$,"{'address1': '2506 E Ben White Blvd', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78741', 'country': 'US', 'state': 'TX', 'display_address': ['2506 E Ben White Blvd', 'Austin, TX 78741']}",+15123262225,(512) 326-2225,10142.281855824614
