restaurant_name,id,number,review,rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,225,"I live in Dallas and recently visited Austin, I was craving some delicious breakfast tacos before my hike and Granny's did not disappoint. These tacos were so flavorful and filling! I got the chorizo con papas and migas. Fast and friendly service!! Best breakfast tacos I've ever had!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,226,Don't come here and complain about the wait. You're waiting because the food is amazing and many other people know that too. <br/><br/>EXPECT A WAIT and then enjoy!! Jerks muttering about poor service GO HOME,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,227,"Omggggg.<br/><br/>Legit tastes like my grandma made it. Super fresh, super friendly, HUGE portions. I found my new go-to spot",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,228,"Seriously, a segment of our conversation: <br/><br/>Mr Vasquez: ""Ask your phone who has the best tacos.""<br/>Me:   ""Hey Siri, who has the best tacos in Austin, Texas?""<br/>Siri:   ""The highest rated option I found is Granny's Tacos, which averages 5 stars and is inexpensive.""<br/>Me:   ""Did you by chance, practice law at some point?""  <br/><br/>Chef Vasquez really is a granny doing all the cooking in this trailer, and it's her husband you'll be dealing with up front. I believe their daughters are the Veracruz All Natural dynasty found throughout Austin, and you kind of wish you had a dollar for every taco this family's been involved with. A lot of passion here. <br/><br/>You can play it safe with a fajita taco that's pretty good, but it's her specialty tacos that are pretty great. The big chunk of avocado in the shredded pork Abuela was a perfect pairing, and they insisted I switch to a homemade corn tortilla for their Mole chicken &amp; rice. They were correct. I started thinking, ""I want more of all this on a plate."" I never got around to trying the salsas in a cooler, none of my stuff needed it.   <br/><br/>I always benchmark breakfast tacos at a place I've never been to before, but they were literally out of eggs on a Thursday at 1:30pm. I'll just have to get there earlier. And yes, I shouldn't jump the gun with five stars before trying a classic bacon &amp; egg, but my instinct is I won't be disappointed. Besides, it's iOS 12 already, and Siri said so.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,229,"Some reviews are all hype...A place with a 5 star rating is rare these days...But the hype is real...place is small...drove by the first time, and had to loop around the block...parking is limited, but there is some 15 minute customer service limited spots...Service is great with a warm welcome and a smile...Keeping it simple with a couple Bacon, Egg and Cheese...Tortillas are awesome, and the ingredients have that griddle flavor and color...White Shredded cheese is there choice, which give it a different flavor all together...Tacos are loaded, and I only tried the green sauce in the cooler...This place it on target for our adventures towards downtown, being on the east side of 35...its easy to get too..",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,230,Delicious and authentic family owned taco truck in the middle of no-where Austin. Took a bit to get the food but that was it was well worth it!,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,231,Now I see what the hype is about. Some of the best breakfast tacos we have found in Austin. Everything was awesome.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,232,Omg!!!!! We are touring texas and definitely had to stop by for 6th street. My buddy saw my check in at Austin and was like dude have your brunch at Granny's and I was like naa! Don't wAnt to go off track my route. But I am glad I took his recommendation seriously and took that detour. The best decision I took in this trip fOr the soul food. :) loved every bite of it. So we were 4 of us and one of them is vegetarian even she enjOyed her tacos. I loved my tortA. I ordeRed  this with chicken and the portion was insanely big. Then my buddy ordEred rico taco with mole sauce truly justified $3.50 price for a taco. The surprise and unique   Was their breakfast taco. Again super awesome. Also tHey  have salsas in the container it was one of a kind. The red one in the bottle had a kick to it. The regular salsa was yum too. The green salsaa was my fav. Shake it and then use it. Overall thumbs up for this taco truck. Service was good and quick. We didn't face any Parking issues as well.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,233,"Quick order, nice and messy tacos... could not recommend enough. Don't wear a white shirt, you will wear part of the taco!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,234,"Five stars for a reason! Great food, huge portions and great service--eat here! I absolutely loved the food here, fantastic! All my tacos were amazing with great meat and seasoning. Shrimp Quesadilla, Armando and Alambre taco were pipping hot, delicious and rocked my world. When I think of awesome Mexicana food, this place is it. You need to have it :)",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,235,"If you are looking for tacos do not waste your time going to the ""instagram worthy"" restaurants around the city. Granny's tacos is one of the best if not best tacos I have ever tried, I have visited Mexico before and plenty of famous Mexican restaurants around the US. There is no comparison, these tacos are flavorful and simple nothing new but pure traditional home made food. I understand that they close early in the afternoon and I think that is probably one of the secrets to the exceptional cooking and service, not overworking anyone and giving plenty of time for food prep. <br/>We had a couple of chorizo and egg tacos and they were great! then we tried the ranchero taco and it was even better, but when we tried the MOLE and SALSA VERDE tacos we were blown away by the flavor and complexity of the sauces on such a simple and well thought of taco you could really taste the freshness and each of the ingredients they were truly EXCEPTIONAL!!!! and we will make sure to come to Austin just for these tacos, if you are lucky enough to actually live in Austin do yourself a favor and stop by.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,236,"Order the chilaquil-taco.  Order more than one.  Expect a wait for your food.  A long wait. Because it shouldn't take 15min to make a taco.  But be patient because if you do, you will be blown away and forget how long it took to get your food. It's SOO good. I wish I ordered more than one.  I will definitely be back next time I'm in Austin!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,237,"Was visiting Austin for a weekend. Was told I had to visit this spot for the best breakfast tacos. Wow, just wow! I'd have to agree, this place really does have the best breakfast tacos. I only ordered two because they are big, but I wish I had ordered more to take home with me for later. I'll be back next time I visit Austin. In fact, this place is more reason to come back and visit Austin.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,238,"We ate at an absolute ton of tacos from various places of both truck and non-vehicle related establishment on our Austin trip, and Granny's were the best. It's a bit out of the way, and may not look like much, but at the end of the day you're there for the tacos and they be gooooooooodddddddd. The long and short of it:<br/><br/>1. Tacos: Breakfast tacos. Non-breakfast tacos. Vegetarian tacos. Tacos with cactus. Bowls..... which are like deconstructed tacos. Lots of variety which is always nice to see. 2 tacos were plenty for everyone (I had 3 because I'm a glutton). Everything was tasty and fresh. Worth a try over other Austin taco trucks.<br/><br/>2. Price: 2 tacos and a bottle of water ran $9 which works for me and for what you get. We had tacos that were cheaper, as well as ones that were more expensive, so mid-price + quality = a good taco deal.<br/><br/>3. Wait: Granny's is pretty popular and they seem mostly made to order, so a pretty sizeable line will likely have formed outside when you get there. It may take a bit to get your food, which was the only negative part of the meal. Usually this wouldn't deter me but there are a lot of really good tacos in Austin, so Granny's would only be my main choice if I was in the area/had time to wait. Worth it if that's your case.<br/><br/>4. Location: A bit out of the way but not un-walkable distance from 6th st. Make the journey if you're in the area.<br/><br/>Granny's was a shining light in the endless sea of taco trucks in Austin. Not so much better that others we tried to go out of our way, but we were in the area and it made for a great taco brunch. Worth a try!<br/><br/>Overall Grade: B",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,239,"The food here is incredible and if you spend any time in Austin you need to at least try one of their tacos. I've tried a variety of tacos, quesadillas, and the guac. It's all fantastic, but I love the tacos the most and smother everying in Granny's sauce. It's really delicious. There's no question it's one of the very best taco food trucks in Austin and you're missing out if you haven't eaten here. It's also super convenient that you can place your order ahead of time online. In my experience the projected order readiness time has always been accurate so additional bonus points for saving me time!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,240,"I've been searching for my new taco spot in Austin for a while now, now that Houston has Tacodeli and Torchy's to claim for its own.  I haven't explored too much since leaving Austin, but a friend recommended it to me, and I have to say, it's a winner!<br/><br/>The owner here is really friendly, and gives great recommendations.  I had the ranchero, campechano, and granny tacos, and they were all fantastic.  I HIGHLY recommend the ranchero one though - it comes with chicharron and avocado!  It's a fantastic combination.  The sauces here too are great as well - their green sauce is spicy and creamy, reminiscent of tacodeli's dona sauce.  It goes well with anything!<br/><br/>Other tacos of note I'd want to try - there's tacos that contain broccoli and cactus, which my friends really enjoyed.  I also wanted to try the chilaquiles one too!  <br/><br/>Come hungry.  You're going to want to try a good number of these, and these tacos are pretty good sized.  I'd recommend 2-4 depending on how hungry you are - but if you can, go for more!  I give granny the matt thumbs up of approval!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,241,"These are not your Granny's tacos. But you'll wish they were. Whether you're looking for breakfast or lunch, the food truck Granny's Tacos is sure to be a hit while in Austin, Texas.<br/>The veggie taco was sensational, filled with potatoes, spinach, onion, cilantro, cheese, cactus, your choice of refried beans or egg, and topped with fresh beautiful avocado. <br/>Whether you're a vegetarian or not, these are a major hit. The chilaquiles taco was equally as amazing, your choice of has green, red, or (get the) mole sauce, with onion, chicken, sour cream, and Mexican cheese.<br/>Deeply flavorful, but everything tastes better with some verde.<br/>Just a knock out, authentic, memorable stop, you sure don't have to spend a fortune to eat well in Austin!",1 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,242,Amazing tacos! Great combinations of flavors combos that really work unlike other places. I usually stay away from chicken tacos but the ones here with the mole sauce absolute,1 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,243,"They are amazing. Everything was very tasty super delicious the Food took an average time to be ready, we saw a lot of people who were just taking out. They don't have coffee but they have a coffee shop  close by so we went to get coffee there. The food is great and their service excellent.",1 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,244,"I got the breakfast taco with broccoli, egg, cheese and potatoes on a handmade corn tortilla. It was SO yummy and under $4.<br/><br/>The owner was very nice as well. I would definitely come back again.",1 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,245,"Seriously the best breakfast tacos I've ever eaten! The ingredients are super fresh and flavorful, the salsas pack just the right amount of kick and the owners are super friendly! <br/>I've seen a couple of reviews complaining about paying $3.50 for a taco...if you want a dollar taco go to Taco Bell. If you're a taco lover who's going to appreciate quality ingredients Granny's does not disappoint!",1 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,246,"Went with my brother for the first time and the people working there were very friendly. You could tell the truck had clean operations and they had a good stream of customers. The food was awesome. Everything was seasoned well and felt light but filling. We tried a chicken torta, beef and shrimp tacos, and the mole taco with red sauce. I had a great meal for the price!",1 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,247,Almost didn't want to post a review because i don't want this spot being ruined by being over populated or by the hipsters. This is the best breakfast taco I've had in a super long time! Home made tortillas too  would recommend to anyone as long as we can keep it away from the hipsters haha.,1 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,248,"Good tacos from a small trailer hidden in an alley between 6th and 7th.<br/><br/>$6 for two tacos, my usual spot is a little cheaper.   I'll be back when in this area.",1 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,249,"Oh man there are a ton of breakfast tacos out in Austin this ones by far my all time favorite / go-to! Ordered ahead online and it was perfectly on time and easy pick up. Location is in a food truck park area in a white little truck. It is the best, seriously, it has 5 stars for a reason for most of its reviews. Every taco I've had here has been amazing and I'll come back every time I'm in Austin.",1 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,250,Very disappointed in this food truck.  They say they are open at 8 am.  Not true. People were waiting and no one showed up.  So unprofessional.  What can you expect from a food truck?! Go to Juan in a million... great tacos there!,1 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,251,Got to Austin and missed this place because it was closed for the day.<br/>Next two days it was closed for the holiday.<br/>The day I leave Austin this place was open.... and it was well worth the wait. Awesome Awesome Awesome.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,252,The only con is that you may have to wait for your order to be called for awhile.<br/><br/>BUT what really matters is:<br/><br/>Price - super reasonable at 2.50 per breakfast taco.<br/>Taste - sooo good!<br/>Value - made to order and filled to the brim<br/><br/>Such a lovely owner and wife(?) team behind these tacos.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,253,Holy smokes! Their tacos were sooooo good. And the wait was really quick which I appreciated since the entire family was famished. They had a nice little seating area. I went with the Alambre tacos and devoured them. We're definitely coming back here!,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,254,"Really good, surprisingly large tacos. They are stuffed to the brim with meat and goodies so you'll definitely leave full. I say 2 will make you content for an average person is plenty, 3 if you're pretty hungry.<br/><br/>I opted for a steak fajita, an al pastor and a ranchero. The al pastor is good deep red, slightly smoky with just a bit of pineapple to balance it all out. The steak fajita is flavorful, albeit salty - not much onion, pepper filler - its all beef; I actually would prefer some more vegetation to cut the salt and the meatiness.<br/><br/>But whats the best about Granny's is the ranchero. Ever wanted non-vegetarian migas? That's the glory of the ranchero as they add pork rinds to your tacos on top of the chips, eggs, and avocado. Yes it's all in there and it works gloriously in a textural sense. Slap some of that spicy green salsa on there and you have a perfectly balanced taco. I might have to say its the new best breakfast taco in Austin that I've tried.<br/><br/>Their tortillas look, feel and taste homemade too. I guess I forgot to specify corn or flour but the flour ones I got by default were all excellent.<br/><br/>So come on over to Granny's. They'll treat you like you're at home (if your home is a food trailer on the east side that is).",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,255,"Got the shrimp quesadilla, abuela taco and chorizo egg potato and cheese taco. All were 10/10 and ready quickly. There's a few parking spots in front of the truck you can pull into for pick up and also street parking around. There's a few picnic tables in front of the truck if you choose to eat there. Will be back!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,256,"I placed an online order through their website but I guess it was forgotten because I tried to pick up but they had no idea what I was talking about. After finding my order, I waited another 40 min so I waited a total of 70+ minutes for my 3 tacos. And after all that, they order was wrong. The tacos were also disappointingly small (IMO). I understand the staff was working hard so I'll give it two stars for only that.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,257,This place is amazing!! I got the La Gringa and It's so filling for under $6. The owner is super friendly and I would say this is probably the best taco food truck in Austin. It's located in a random place so might be difficult to find if you aren't intentionally looking for it. We actually found this food truck after studying at a coffee shop near by. <br/><br/>I would definitely recommend trying it if you're in Austin and is looking for great tacos! <br/><br/>*best taco food truck in austin*,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,258,Found this place on Yelp and the tacos where amazing !!! We even stopped on our way back to airport to get some to go !!! Stop by you won't regret it !!!,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,259,I got the Ranchero &amp; Granny Taco. I love the Ranchero - less loved the Granny. These tacos have a lot of flavor so you really don't neeeeed salsa. Also pretty good size! Definitely lived up to its hype.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,260,The name tells no lies. My grandma was born and lived in Mexico for 50 years. Her food is still my favorite ever but my god this place gets a close second. <br/>The tacos were amazing. Please get the Abuela Taco it is one of my favorite tacos in all of Austin. <br/>Their tortillas are handmade and fresh. <br/>The salsa is just like my grandma makes. <br/>The beans and rice are superb. <br/> <br/>I love love love this place. <br/><br/>instagram for more food pics and reviews @garbieleats,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,261,"AMAZING family run business with some of the best Tacos you've ever had!  We sampled both breakfast and lunch and were blown away by he flavor, size, and economical price point.  Keep up the good work and well worth the wait!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,262,"This was a good place to eat and you should check them out but the wait is so long! I had a bad experience too because they messed up on my order and closed before I could come back and fix it. I ordered the quesadilla and tacos but enjoyed the quesadilla more. Would come here again but only if I order online, definitely not in person again.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,263,"Yes yes yes!!!  Granny's tacos are so yummy in my tummy.  I had a spinach/egg/cheese and one chorizo/egg/potato/ cheese taco.  The fresh spinach with cheese were well paired!  The star of the show though was the chorizo.  Their chorizo was well seasoned and NOT greasy at all.  As is the food want enough, they offer fresh salsa, pico and spicy avocado salsa!  Zing a ding ding, theses tacos are the real thing!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,264,"By far the BEST breakfast taco I have ever had. The tortilla, the cheese, the eggs and even the bacon were cooked to perfection. 1000000/10. I will be coming back to this place!!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,265,"Awesome little Taco Truck!<br/><br/>What to get:<br/>- Potato, Egg, and Cheese Taco $2.50.  It sounds a little basic, but everything works so well together.  The cheese is particularly good.  It's one of the best breakfast tacos I've ever had.<br/><br/>Tips:<br/>- They have outdoor picnic table seating with large umbrellas for shade<br/>- They accept credit cards <br/>- They are located very close to Revival Coffee (Highly Rated).",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,266,Granny's tacos are always delicious and quick to pick up! I have never had a bad taco from Granny's. They also have a great central location that's close to multiple coffee shops - you can't beat the breakfast taco coffee combo!,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,267,"Tacos here are so delicious. I had a veggie taco and my friend had a Rico taco, it was really fresh and tasted very good. Loved their salsa and the sauces. Also, the owners are very nice and welcoming. <br/><br/>This place is definitely a must try!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,268,"I got the Abuela taco on corn, it came out on flour but it tasted amazing anyway! Good sized taco, I only needed one and I was full! I ate it all before I remembered to take a picture",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,269,Some of the best tacos in Austin--hands down! I always come back because the tacos are so delicious. There's a reason why people are talking about Granny's Tacos. The hype is real!,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,270,"Loved everything we had - chicken, shrimp - great! Very reasonably priced and nice portion sizes.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,271,We loved our food. The chicken quesadilla and al pastor burrito were delicious and their seating area is clean and comfortable. Guacamole was ok.. We would eat here again.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,272,"Best breakfast tacos I've had yet!! Ordered the potato chorizo, bacon egg, and turkey sausage egg! Washed it down with a Topo Chico Granny wasn't there when we went on a Friday morning, but we heard she is on Monday Tuesday Wednesday!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,273,"Best tacos I've had in Austin. Al pastor was fantastic, but they also have a lot of veggie options which is a huge plus. Chips are homemade, thick, and crispy. Salsa is unmatched. Not to mention- the price?! Tacos in Austin for a reasonable price??? Unheard of. Completely worth a drive, will always be my taco rec.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,274,Excellent breakfast tacos. By far the best mole I have ever had. They were busy and I ordered in advance. Food was ready when I get there and they were busy. Great job!,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,275,"Amazing and authentic tacos. Very large for the price. Chicken mole, shrimp, alambre are my go to tacos. Gets busy so order ahead. Highly recommend!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,276,They are amazing. The food is great and their service excellent. My family had a torta and a quesadilla and we order 1 of each kind of taco to try them. We loved everything.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,277,"Really great food that was well worth the minimal wait and the prices were fair to generous. The breakfast burrito was probably the best thing we got, but the breakfast tacos were really great. It would have been nice to have more seating for how busy it got, but we sat in the car just on the street and had a great time.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,278,"Super good, worth the wait. Mole was awesome, salsas are fresh and tasty. The Chilaquil appears to be their specialty, and it's a cool take on a classic breakfast dish.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,279,"100% best tacos I've ever had. And the service is fantastic! Highly recommend the Abuela and mole tacos in particular. The meat was tender, juicy, and packed to the brim - no skimping here! I ordered 3 tacos and was stuffed the rest of the day. We will be back!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,280,"Wonderful.     There was 4 of us and we all loved everything.  Shrimp taco.  Haley bowl, Quesadilla, cactus taco, campeciano taco.    Wonderful service  and food.  So glad we stopped",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,281,"Another happy customer for Granny's Tacos. I came here some breakfast tacos and they were awesome. Plentiful and the red sauce was so good. I'll be trying more of the menu in the coming weeks, but I imagine Yelper's know that it's all good.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,282,Great tacos but be prepared to wait 30-45 minutes once you've ordered.  (Even if just 3 or 4 people in front of you),5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,283,Absolutely hands down the best tacos in atx. All ingredients are so fresh and flavorful. The service was quick and very friendly. I highly recommend Granny's Tacos!,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,284,Just get the mole chilaquil tacos and save some time figuring out where you should go for breakfast this morning,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,285,"We ended up here by chance.  We were on our way to Phoenician on SI35 frontage to take in supper before going to the Nicks/Pretenders concert at The Erwin Ctr.  We were running behind schedule because of me, and, when we got downtown we were met with roadblocks!  The whole area in front of Phoenician was blocked off for SXSW.  Dammit!!  Panick started to kick in as we didn't have a plan B.  <br/><br/>I steered us towards Kebabalicious on the east side.  No red fish, but, a kebab sounded like the perfect plan B.  Well wouldn't you know there was no fucking parking to be found except across the street in front of some hammock store.  Parking there was metered at $10 for 6 hours!  Fuck that!  We parked anyway deciding we would sit outside on the patio and watch our car.  Then we saw this roach coach and some guy standing out in front of it.<br/><br/>Pretty much the conversation boiled down to us eating at Granny's and he would make sure we didn't get a ticket/towed.  Not what I had in mind, but, that was a good deal and since we were already pressed for time, we took the gentleman up on his offer.  I got the chicken fajita on corn and Carl got the beef fajita on white.  We both enjoyed our tacos very much, but, I will point out that prep took quite a while.  We were already pressed for time and the stress made it all seem so much longer.  The tacos were definitely worth the wait.  The salsa was really good, and, those corn tortillas were da bomb!  I would definitely eat here again and I do recommend that if you are in the area stop and check them out.<br/><br/>P.S.  We got to the concert with time to spare and really enjoyed both acts!!  One helluva show.  Thanks Granny's for being there!!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,286,"I wanted to love these tacos because there were so many amazing reviews but for a person who loves salty and savory food this place was over salted to the extreme. Everything had too much salt including their sauces. Maybe I just had bad lucky,  but I would be scared to try it again. I give it a three because if it wasn't overly salty it would have been a 5/5. I tried three different ones, and they were all salty.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,287,"This place had the best tacos I had while in Austin. Don't miss their mole taco - it was truly unique!<br/><br/>This is a tiny taco truck tucked away off of the Main Street with a few picnic benches where you can eat. The food can take a bit, but it is absolutely worth the wait. You can really tell the people running the show care about each taco and dish they are preparing!<br/><br/>The chilaquil taco was also a must! Definitely stop here in Austin.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,288,"In a foodie town like Austin, when you see something that has five stars across-the-board you have to try it, and Granny's did not disappoint in the slightest. I'm very glad that one of the reviews I read mentioned the mole because that's what I got and I will probably crave it for the rest of my life now. My husband got something that he loved, I think it was a breakfast taco of some sort but I was too obsessed with my mole taco to remember!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,289,"I didn't mean to go here but I'm so glad I did. What a sweet little taco truck. We were looking for coffee but saw the truck and decided it was destiny. We went with the cactus egg and cheese taco, and the chicharon taco. I'm used to the fast paced city life, so when these tacos took 30 minutes to come out.. I was about to tear my eyelashes out. It felt like forever but honestly they were really great and the staff was apologetic about the wait (which they totally didn't need to be). <br/>The chicharon taco had a beautiful crunch - get it. <br/>Even the christian radio station they blast really added to the experience. Just take it easy, don't rush, and get these tacos.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,290,"Look no further. This place is the holy grail of breakfast tacos. I've been here 3 times so far, with each time having ordered something new/different. And each time, the food tasted flat out incredible. Their veggie and migas tacos are by far the best I've had. I have a go-to salsa that I use at home but their salsas were so dang good that I didn't even need mine. This may very well be the pinnacle of breakfast tacos in the states, let alone Austin.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,291,Grannys was great. We loved our breakfast tacos. Get Coffee next door at revival while you wait.  I loved the broccoli egg a cheese.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,292,"Visiting Austin from Houston, and after a three hour drive, I was starving. So we were recommended this taco truck. . My husband and I ordered three tacos each thinking it was your typical breakfast or regular taco. One taco was filling and enough!! We were not disappointed!! Looking for authentic Mexican food?  this is your place! Woke up the next morning craving Granny's taco. Reminded me of my grandmother's cooking!! To top it off,  great service! You can even call in your order ahead of time. <br/><br/>Looking for our next visit to Austin! Or, how about coming to Houston!!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,293,"The hours aren't great but if you can catch them open, it's delicious! Huge fresh authentic tacos at a very reasonable price. Good outdoor seating with large umbrellas. Wait can be a while, up to 30min to get your food depending on where you go. Highly recommend a bean egg cheese breakfast taco, the chilaquile mole, and the abuela taco. Will have to try the Rico next time.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,294,"The taste is delicious but my last couple of visits, I had egg shells in all of my tacos!! That makes it impossible to enjoy so I won't be coming back for awhile. It's unfortunate because I really enjoyed coming here before work. Please slow down and take time to remove egg shells.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,295,"Really enjoyed this taco truck - it was one of the first places when visiting Austin where we found more interesting flavors (cactus?) Relaxed outdoor seating available, and in a pretty calm, quiet part of town. I would definitely recommend!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,296,"Very awesome place and sweet customer service , there is outside seating and it's a food truck.. you must try it to know what it's all about",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,297,Taco selection is crafty and delicious!!  And the homemade corn tortillas were amazing. The steak steak alambre and shrimp tacos were divine.  Hearty portion too!,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,298,"SO SO SO SO GOOD! I ordered about 30 tacos through the Yelp app Sunday morning and it took about 1 hr and 1/2 for them to be ready. My family loved the chorizo tacos and the salsa is amazing. I also go steak, turkey sausage and bacon and egg. The only thing I suggest is that they label the tacos when they are togo. I had to look through everyone to find out which is which.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,299,Best breakfast tacos ever. Go here and thank me later. I'm going to fly back to Austin just to eat here again. It was the highlight of the trip.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,300,"Popped in for a couple tacos, and ended up with seven! One of the most authentic places I've ever been to in the states. Highly recommend the chilaquiles taco with the mole sauce, their Abuela taco with the home made corn tortillas and their taco al pastor!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,301,"I love love love this place! The tacos here are very fresh, one of my favorites is the veggie taco with beans. The shrimp tacos are very tasty as well. If you're going for some breakfast, you can't go wrong with $2.50 a taco and these beauties aren't tiny in size. My personal favorites are the BACON, EGG AND CHEESE tacos... soooo good :) <br/><br/>Also, the corn tortillas are made from scratch and wow they are delicious! <br/><br/>The only con about Granny's Tacos is the wait. Sometimes it can take a while to get your tacos but TRUST ME... IT'S WORTH IT. Everything here is very fresh and authentic. One of the owners is the father (Armando) of one of the owners at Vera Cruz All Natural so you know that he probably taught her all the little tips and tricks on how to make killer salsa and tacos! <br/><br/>Good things come to those who wait :)",5 star rating
