restaurant_name,number,review
Eldorado Cafe,4,Place was super busy on a Saturday night. You can make a reservation so def do that. The food was really good  Service was spot on too  The employees have good attitudes and great customer service. The margaritas looked so good but I didn t get one this time.
Eldorado Cafe,5,As good as any Mexican food you re gonna get  The mole was outstanding. My son had a burrito and absolutely loved it. My wife had a veggie plate and said it was delicious. We ll be back again  and again.
Eldorado Cafe,6,Much overdue review for ElDorado. I really love this cute  low key spot. It reminds me of old Austin  not sure if I should say that or not  but it s the truth. Amazing service every time we ve visited. I even used them in May for pick up catering for my father s birthday. As a beef enchilada connoisseur  he was delighted and thoroughly enjoyed his birthday lunch and the sides  rice  black beans and grilled veggies . 2 weeks ago I visited with my bestie-- She loved her chicken tostadas and Paloma. I tried a new dish for me  the burrito. This was some of the most flavorful carnitas I ve tasted in a while. So. Good. The mango margaritas were equally enjoyable. See y all soon ElDorado 
Eldorado Cafe,7,Food  5 5 El Dorado is such a hidden gem that serves up the best Tex-Mex in Austin. Although it is slightly more expensive compared to other Austin Tex-Mex staples  El Dorado follows up with better food to scale. The El Dorado burrito  Supa Queso  and Chicken enchiladas were stellar. CANNOT WAIT TO COME BACK   Service  5 5 WOW  just WOW  The staff here is so friendly and welcoming. Even when having to wait for a table  the hostess directed us to the bar to order margaritas. One of the managers continued to check in on us while we waited for a table with a huge smile on his face as he welcomed other guests. Other restaurants need to take note because El Dorado staff is TOP TIER   Environment  5 5 El Dorado is very clean and fits the Tex-Mex vibe that others aspire to replicate. The location is tucked away in a strip mall  but don t let that fool you 
Eldorado Cafe,8,Excellent food. Can t believe I waited for an hour and 20 mins  but worth it. Wish they would expand to a larger location or further north.
Eldorado Cafe,9,Updating because we still love this place  and even more so. It s my husband s go-to for his birthday and promotions. I ordered the Las Cruces Banado burrito plate and it was  chef s kiss . Officially a new favorite for both of us   Amazing even as take-out.
Eldorado Cafe,10,Our favorite neighborhood restaurant  Food  service  margaritas  ambiance...all top notch and worth the wait. I almost don t want them to get too much more popular -- they re just THAT good 
Eldorado Cafe,11,Really great Mexican food in town   I was in town with a friend and grabbed dinner here on a Wednesday night. They were able to seat us quickly and very courteous. The staff was personable and upbeat which made for a fun experience.  The food - so yummy  I got tacos and my friend got the burrito. Large portions and very tasty. We also got margaritas which were out of this world   Highly suggest a visit here 
Eldorado Cafe,12,My former boss raved about this place for a long a   time  and finally he took me there for lunch and I fell in love with this gem hidden inside this strip center.   They offer several salsa options and my personal favorite that I recommend to everyone is their salsa x. It has a unique Smokey flavor and reminds me of my moms chutney  so perhaps I m biased but everyone s loved it. Definitely has a good kick without it being overwhelming.  Their crispy beef tacos are the best in town.   Their cabo salad with the sherry vinaigrette is satisfying and has a good flavor  amp  texture balance.   The thunder Rosa taco is SPICY. That pepper is no joke so I recommend just taking it out if you can t handle spice.   I ve ordered catering from here and was impressed how all the food was packaged and the quality of it.   My only cons are the enchiladas suiza is well made but personally it was a bit too tangy for my taste and the balance wasn t there and the margs could be stronger but that s it.  Highly highly recommend if you re in the area and  supportlocal
Eldorado Cafe,13,Ordered the chilaquiles rojas and it was SO good  Definitely would come back again and order it again   Also ordered two of the breakfast tacos. They were also good  but comparing it to the chilaquiles  it just didn t compare.   Their house made salsas are also on point  Definitely order some of them as they have a great variety.   The staff was extremely friendly  quick  and very helpful  Would definitely recommend checking this place out and will definitely go back again and again.
Eldorado Cafe,14,This may be my absolute fave Mexican spot in all of Austin. Tucked away in a strip center off Anderson Mill  this colorful spot offers fast  friendly service and the food is always fresh and prepared perfectly. On a recent visit we tried the enormous burrito and the carnitas with the freshest  hot  tortillas. The Carnitas Cubanos were savory and had a satisfying crispness to them. Paired with a generous side salad and black beans  it was a large enough portion for two. The salsa packs a punch and is tangy  spicy and savory. If Taco Deli Dona sauce and Roja sauce had a love child  this would be it. Apparently the owner once worked at TD  which is why their masked potatoes are similar but BETTER. The entrees come with several choices for side dishes and the menu is varied. This is always on the map for me when I m north of the river.
Eldorado Cafe,15,Literally the BEST service I ve had here in Austin.   Joel  who is the owner  was so accommodating and he even gave me suggestions for other restaurants to try in town   Their Supa Chalupa was absolutely one of the best tacos I ve had hands down 
Eldorado Cafe,16,I struggled to like my meal here. As a lifelong Tex-Mex fan I wanted to. I found it from a great review in an Austin Best Of list. A lot of people clearly love it. I have the X salsa  the guacamole  and the standard enchiladas with chicken  rice and beans. Best was the guacamole  but even that was a bit creamy for my taste. The thin and light texture chips had some kind of dusting of seasoning  which is an immediate negative for me. The salsa made them worse and I immediately knew I was in trouble. Wrong choice of salsa  average guacamole  chips I wouldn t eat over a salad. And the enchiladas looked great but were a mashed up and uninspired taste. I just couldn t pick out the flavors. Seemed more new style than old  and I m clearly an old style pardner.
Eldorado Cafe,17,Recently came here for the first time and I am now a regular. I was looking for a Mexican style breakfast place exactly like this and my expectations were matched and even exceeded. The Chilaquiles  Freddie s Plate  and the potato croquettes were all amazing. I also tried a watermelon Fresca which was so fresh and delicious. I also love that they have so many salsa options for you to choose from rather than just one house salsa. I am fan for life 
Eldorado Cafe,18,Oh how happy I am that your doors are open again for dining in.  While to-go carried me through my enchilada cravings  it s just never as good as getting those piping hot plates of yum placed in front of me amidst the buzz of people and chatter.   Never had a bad experience here   Service  drinks  food have been on point. It s a unique menu and I m grateful for it. In a city with Tex-Mex galore  the lean towards interior Mexican is worth its weight in mole.   The Sandinista is innocent looking but beware merriment will ensue   .  Even without a reso  get your name added to the walk in list  order a libation  go outside and enjoy some convo with the locals.
Eldorado Cafe,19,I found this little gem to be a very charming family friendly restaurant with great service and excellent food. Everyone was friendly and helpful and everything we ordered was delicious. They also have a bevy of salsa choices  of which the smoky creamy medium and the scorpion are both delicious. Will be trying the avocado salsa next time. Onto my favorites   THE SUPA QUESO. I mean yes it s hard to mess up cheese  but seriously I could not stop myself from eating it. Note to self  combining beans and guacamole with queso is the way to go.  THE SUPA CHUPA. Oh man  I ate this thing in about 30 seconds  granted I was racing my toddler before she started throwing a tantrum but still. The carnitas were perfectly crispy without being dried out and whatever the smoky sauce is paired perfectly with the meat.  Overall  a very enjoyable dinner. We will definitely be back  PS I love the dog tables.
Eldorado Cafe,20,Eldorado Caf  came through for me on their website s description of itself as Mexican inspired comfort food.  Founders Joe and Joanna Fried with their chefs Esme Tejeda and Rene and engaging wait staff delivered one of the most memorable culinary experiences in a very unassuming shopping center on Anderson Lane.  Worth the one hour trip to dine inside this restaurant with an eclectic  funky  interior d cor and  life is back to normal  vibe.     Eldorado Caf  provides their creative culinary brilliance with dine-in  curb-side  or catering options spanning a spectrum from Pequenos  appetizers   stews  distinctive enchiladas  tacos  burritos  salads and bowls for both carnivores and vegans. Open for breakfast  lunch  and dinner  be sure to book a reservation.    While executing to perfection on classic Mexican options  Eldorado Caf  is anything but classic with its inclusion of cross ethnic inspired ingredients  spices  and meats  and mushrooms   including ancho  roasted green chiles  Cuban Mojo  Chimichurri   and my personal favorite  a delectable Mole that reminded me of Fonda San Miguel back in the 2000 s.   I will not be referring to this establishment as a Mexican restaurant and those reviewers looking for the large oval piping hot plate of melted cheddar cheese over greasy enchiladas and refried beans  should go elsewhere.   Let s get started.  Firstly  the wait staff including my waitress and every hard-working employee providing services  thank you line cooks   hats off  for a terrific customer oriented delivery.  Second  while I m not a cocktail reviewer  their  creative  cocktails were a bonus and not an expectation  allowing the infusion of what they refer to as twists including watermelon  highly recommended   and scorpio  very hot  to top shelf tequilas Margaritas.  Starters included the Eldorado Salsa Sampler  a selection of amazingly prepared salsas from mild  avocado  to the El Scorpio  did I mention very hot  diablo    the Honolulu Pork Mini Tacos  essentially carnitas on soft yellow tortillas with a unique pineapple Jicama slaw  w  pickled onions   and the Eldorado Queso  a creamy white queso studded with dark green peppers.  With the freshest homemade chips  all above are highly recommended.  For mid-plates  I had the Thunder Rosa Taco on flour which you cannot go wrong with seasoned bacon  sirloin  chiles  and onions and the popular Guaco Taco  essentially a huge guacamole  refried black beans  and fresh pico  without the overly added red onions  on a surprisingly thin crispy hard shell.  Nirvana struck when the Mole Enchiladas arrived  which in my opinion deserves a special name such as Immortal or Heavenly Enchiladas.  I understand not everyone likes Moles  but with the laborious cooking process  and when done correctly  the sauce is nothing less than a silky  rich  chocolate  savory sauce that will leave you speechless.  With enough mole to blend with the studded rice and refried black beans  w  some awesome crumbled white cheese - cotjita    I cleaned this plate. Highly recommend.   One request  a Seafood or shrimp Enchilada please  Del Mar.    Thank you employees and owners for this dining experience. I ll be back to try the other 95  of the menu. Thanks for adding to the Austin culinary community.
Eldorado Cafe,21,I love their chicken Vera Cruz. It s both creamy and tangy without being heavy. Eldorado  locally owned  is such an asset to our neighborhood. Wonderful selection of what I d call  slightly healthier  Mexican food  without losing the essence of the original dishes. Their salsas are a must. They re not complimentary  but they are a good value for the quality and experience. They must use top-notch ingredients in all their dishes. I ve never ordered anything I wasn t impressed with 
Eldorado Cafe,22,Eldorado is a hidden gem. Flavors are multi dimensional and the salsa is better than anything at Taco Deli. Check out the papas rellenas  basically fried goat cheese balls with dipping salsa.   Pro tip - order their breakfast tacos online... they re cheap and the best ones in town.
Eldorado Cafe,23,BEST BREAKFAST IN AUSTIN   I ll love someone to message me and let me try and find a better spot. I can t believe I just now stumbled upon this gem. I was tempted not to leave a review because I m selfish and want it to myself lol.   Service         Amazing  I spoke to managers and staff and everyone was freindly and prompt  Kara at the bar is bomb  She can make a mean Michelada.  Drinks     Kara put a little extra spicy twist on my Michelada.  They have their own blend of mix here and it is unique as ever and oh so amazing.   Food      I had the Machacado plate. It s freaking to die for   Best Machacado I ve ever eaten and I m a way Texas Mexico Texan. Seriously I wouldn t change a thing.   Come try this place I guarantee you won t be disappointed in the food unless your taste buds are broken.   I ve heard they have a crazy crowd on weekends so make reservations   
Eldorado Cafe,24,Consistently very good food  excellent  service and well organized.  Always a contender for my lunch business when in North Austin.  If I didn t live so far away  it would be on my dinner radar as well
Eldorado Cafe,25,Was looking for a good Mexican restaurant and this one is conveniently located right next to mopac  I had their Joel s happy plate which was a good mix of enchiladas and sides  I love that they put a fried egg on top. Something else I thought was neat is that they let you choose what kind of salsa you get served as a complementary starter. No gate keeping those who can t handle their spice here. I brought some Mexican friends and they loved their tortilla soups even if it isn t the typical way it is served. The service was quick and kind  I could see them delivering take out to the cars outside the whole time so clearly they are popular. The interior dining room isn t too large and so sometimes it s necessary to have to wait for a table but it is well worth it.
Eldorado Cafe,26,Amazing food  Catered our daughters birthday with them and all of our guests loved it 
Eldorado Cafe,27,Absolutely fantastic in every sense  The food is so good. We didn t have a single mediocre thing. Chips are fresh  salsas are different and unique  and the plates are a great size. A  all day
Eldorado Cafe,28,The food was way better than expected. I am usually hesitant on tex-mex but I was quite surprised. The medium-salsa they provided was so flavorful and addicting. The rice was flavorless  though. Only reason I give four stars instead of five is because the mole sauce was insanely sweet for me. I love mole and this was a bit too sweet. I still ended up finishing my plate because it grew on me. The margarita and Paloma was up to standard without anything being too much or too little. I ll definitely return.
Eldorado Cafe,29,I m not sure I get it. Sure  El Dorado has decent Mexican food. So does about 75  of the Tex mex joints in this city. Why are people so obsessed with this spot. I mean forget eating here without a reservation- even for lunch. Again  this place is good. Tacos are solid  etc. but it is not anywhere near the hype.
Eldorado Cafe,30,Very much enjoyed the chef owner s interpretation of Tex-Mex Mexican food.  The Joel s Happy Plate was full of flavor  the corn tortillas used were excellent and the jicama slaw was a nice touch that makes the meal feel more healthy and well-rounded.
Eldorado Cafe,31,Absolutely worth the wait. All of the food at Eldorado is fresh  tasty  and the service is amazing. It is slightly expensive  but I ve never left spending that amount of money and feeling like I didn t get what I paid for. I ve had a lot of the menu and everything from the salsas to the salads to the tacos to the enchiladas are amazing. I think the only thing that isn t my favorite is their guacamole is pretty salty -- so it s great on food but not so great alone. I think my server who I ve had the most is Jen  They are top notch and honestly all the service I ve had is great. Get a reservation and you get to skip the ALWAYS long line. It s worth any wait though.
Eldorado Cafe,32,In short   Service  4stars Quality  amp  taste 3.5 stars Quantity for the price  2stars  you have to stuff yourself with some chips or appetizer before entrees  to fill your tummy  as there entrees portions are more like tapas small plate portions.  We had made a reservations  so got seated as soon we walked in  ordered Enchiladas suizas  shaunna wanna taco salad  kids cheese enchiladas.  Chips and salsa  chips were warm  salsa was good  the orange one  light green is there spicy one  other than spicy ness it doesn t have any other flavors. I personally don t eat much chips  it s none to very less  and wait for the main dish  but here is a tip  in eldorarado  I d suggest eat the chips  as there entrees don t fill your tummy    Enchilada suizas  sauce has a very sharp sourness and it s overwhelming and you don t taste anything else other than sour taste  it s 2 or 3 tiny enchiladas  rice and beans that came with it was good.  Shaunna wanna taco salad  in description it says so much  but all we got was very little lettuce mix with sour cream  avocados and chicken  not even some black beans in it  but the grilled chicken was very good  but way too skimpy for the price  taco shell was good too  light and crisp.  Kids cheese enchiladas  my kid asked if he can get a chicken enchiladas and our server said yes but dint mention the  2 up charge and we don t mind paying  but it s a single  literally finger sized   length wise  2 fingers width wise  enchiladas filled with cheese and chicken  I don t think they had used even a single nugget sized chicken in it  and it was drenched with too much cheese  my kid who like cheese  couldn t eat that much    Overall  personally I always prefer quality over quantity  but at the same time  there entrees whatever we ordered were  14   tips and taxes  for that price I expect I should feel full  not stuffed nor leftovers to take home  just full.
Eldorado Cafe,33,Place is cute inside   but as for the food it was overpriced  flavorless and small portions.  Moreover   our server had a very snarky attitude which I did not care for in the slightest.  I ve had their food catered several times and it was excellent and good portions for a group of 10.  This experience dining in was not in any way enjoyable.
Eldorado Cafe,34,Eldorado Cafe has quickly become my favorite restaurants in Austin. I think they have some of the best enchiladas and margaritas I have ever had. While it may not be  traditional  Mexican  and items like fajitas are not on the menu  I still consider it one of the best causal Mexican restaurants in Austin. If you haven t been before  I recommend tying the salsa sampler to get the lay of the land ... they have a ton of options. My favorite enchiladas are the Enchiladas Suizas  and the house margarita is fantastic. I ve recommended this place to numerous people  and all have come back with positive reviews. I always try and make a reservation on Resy  especially on Friday and Saturday nights. Check it out  you won t be disappointed 
Eldorado Cafe,35,This place really checked off all of the boxes of delicious tasting food  The salsa sampler  least spicy on the left to most spicy on the right   I highly recommend. Our favorite was the left three  in picture . We ordered the Enchiladas Suizas  chicken with fried egg  beef .
Eldorado Cafe,36,This place was so good.  I was in town for an evening and needed some Mexican food  I hit the jackpot  I got the Chile con carne enchiladas  they were amazing   The salsa collection was amazing. The owner was so very kind. He checked on our table and we chatted a little bit. He was very kind. Stop in this place. You will be so glad you did   
Eldorado Cafe,37,We just had the most amazing meal and margs at Eldorado Cafe   The chips were fresh  the five salsa options were flavorful and layered  and our meal was outstanding  Our margs were made fresh and tasted delicious  Hope to be back in the near future and would recommend to all of our friends  Thanks Eldorado Cafe 
Eldorado Cafe,38,Great service and out of sight Tex mex cuisine. I had enchiladas suiza and my son had a queso burrito. Also had a cocktail. As out of towners half hour wait was nothing were we are from especially without a reservation. Food was really good and well priced.
Eldorado Cafe,39,The food and drinks are very tasty. There is often a long wait. Quality of service has varied significantly across multiple visits  but that might be more about the Great Resignation Realization than about this operation in particular. Shout out to the short rib salpicon  all the enchiladas  margaritas  and the peach bourbon smash.
Eldorado Cafe,40,This place was amazing. From the food  the service  and the ambiance nothing short of great   The manager even went around and asked everyone how they were liking their visit. Very nice 
Eldorado Cafe,41,Veggie Burrito Supreme   as a bowl. Tasted great  loved the chips and salsa as well. Service was great all the employees were friendly 
Eldorado Cafe,42,Low-key funky Austin with some of the best Mexican food you can find. Unassuming little dive shopping center. Get there early for the best Migas I ve ever had.  SWOON 
Eldorado Cafe,43,El Dorado Cafe is a definite favorite  Best friendliest service. Amazing innovative and fresh food that I think of as Aus-Mex. IMHO they have the best house margaritas in town. Reasonable prices  giant portions and careful preparation  add in the friendly crew and good vibe  I d come here every week if I could 
Eldorado Cafe,44,The food is great  served by cool people. I ve been numerous times  at breakfast  lunch  and supper. Last Wednesday I had a Taco Bowl with carne guisada and squash on the side  yum yum yum  Love this place 
Eldorado Cafe,45,I ve heard from many people this place is great. I ve only tried it through delivery but man  was it delicious  Huevos Rancheros is one of my favorite dishes anywhere and this dish did not disappoint at Eldorado. I would love to actually go to the location and check out the food fresh out of the kitchen as it was a little cold with delivery  which happens with a lot of deliveries . Thanks Eldorado and see you at your restaurant.
Eldorado Cafe,46,I went to lunch here with one of my friends from college. The margaritas were pretty good  but not exceptional.  The chips and salsa were very good  I liked that their hot salsa was actually spicy  They had a lot of nice options for vegetarians  so that was much appreciated I had the cheese enchiladas with mole. The food was good  but I ve had better mole. I will return  but I ll try a different dish next time. No complaints about the service. They weren t exceptionally friendly  but they did their job and provided good service. The restaurant was very clean.
Eldorado Cafe,47,Visiting friends in Austin and had a chance to eat at El Dorado. Unbelievable food. The carnitas Cubano is sooo good and the salsa sampler is a treat  Just great service and delicious food. Stop by if you are passing though.
Eldorado Cafe,48,This is the best food that I ve ever put in my face.  Not totally true  I ve spent time in France and well cheese.  I get the same thing  carnitas  and it s heavenly. My only complaint is that I wish they had a bigger space to reduce the wait. But it s worth the wait regardless. The margaritas help to pass the time. And the staff is so nice. I love this place. Don t go here. I
Eldorado Cafe,49,I m not a big fan of Tex Mex  but if it s something you crave  you should definitely give it a try  The queso and chips are pretty darn good  Enchilada are cheesy and veggies are crisp  They have have a great drink menu and the staff is always great  Lines can be long so come prepared.
Eldorado Cafe,50,Fantastic neighborhood Tex-Mex  friendly and wonderful staff.  Sometimes have to wait  but it s fun talking with other patrons. Highly recommend.
Eldorado Cafe,51,I love this place the food here is so unique and flavorful . Seriously I ve been taking all my friends here for brunch and everyone love it here . I love the colorful decor   the waitstaff are all so kind and nice . I will be coming back soon   I would of taking pictures but I devour everything soo fast . Another reason to come back .  I love the Joel s enchiladas plate and the tio white potatoes and the nomad plate   
Eldorado Cafe,52,What a lovely place with great food and great service. The owner himself was making rounds and stopped to meet us  which was incredibly kind. Our two waitresses were enthusiastic and rolled with the punches as our group had 5 kids who were all over the place   Moving to the food  we are vegetarian and they had soo many options  The food was all fresh and tasty  and they had a good variety of sauces as well   Thanks for the awesome experience and wish you lots of success 
Eldorado Cafe,53,Favorite Mexican restaurant.  Very consistency good food.  The owner always stops by to say hello.  The margaritas are nice. The crispy tacos are the best. I wish I could give them 5 stars. The wait staff and bartenders are always attentive.
Eldorado Cafe,54,Wow- I can t say enough.   I wanted to try this place a while back because I had heard good things  but I went on  a day when they are closed.  My husband and I stopped in today.   He mostly wanted to sit at the bar- which is closed due to Covid and we almost left.  I said- no way   we are here  I ve been wanting to try this place.  We were not starved but I wanted to at least try their salsa .  We had the medium red salsa and also the Green verde avocado - both were so good with warm authentic chips.   Very fresh.  The menu looked so good  we both felt like we needed to order something else.   We landed on a taco   la carte but both of us decided to order the same one- the Thunder Rosa taco.  All I can say is OMG-   I m a hard critic- and this is so well done.    I can t wait to go back 
Eldorado Cafe,55,This place is amazing  I love their dishes  Although I haven t had much Tex-Mex foods before  but the enchilada verde and the carne guisada are really tasty  I ordered the tomato pinto bean  sorry I can t remember its proper name  and roasted veggies as sides  and I really love the veggies in the meals. Also pls do order the chips and salsa X  I m not a fan for chips and salsa  but their salsa X is too tasty to miss it.   Also the curbside pickup is pretty safe  you wait in the car and they would put the food on the chair in front of your car and leave  and you can take your order then.
Eldorado Cafe,56,Favorite Austin restaurant. I have never had anything which wasn t amazing.  Margaritas are second to none.  Avocado salsa is the best.  Mojo pollo   Staff is always helpful and on-top of everything.
Eldorado Cafe,57,WOW... Extremely happy with this place. New to texas and have been searching for good mexican food.. HMMMmmmm.. Staff is great  the owner leads by example and.. the FOOD is GREAT    Id recommend to EVERYONE..
Eldorado Cafe,58,In short  the food was great and they have a great system for takeout during covid   We placed an order online  pulled up to the carryout parking spot  texted them  and within a minute they brought out our food   As for the food  the two entrees  sirloin tampique o and enchiladas verdes were good and flavorful. Though I still feel like I m searching austin for my favorite enchiladas. Each was just enough for one person  no leftovers .  The crispy tacos were a good snack to add on to the meal. My favorite dish was actually the papas rellenas  which were fried perfectly and just melt in your mouth  I highly recommend these.  I ll be back to try some other dishes in the future for sure.
Eldorado Cafe,59,Joel and his team have something pretty amazing. The service is top notch  the food is all amazing and the drinks... Casa Amigos on the tequilita menu. If you know  you know. It s all great. If you are in north central and northwest Austin and you have not been  RUN    Of there is a wait  get on the list and order a margarita  it s more than worth whatever the wait is. Hats off to El Dorado Cafe   Get the Salsa X 
Eldorado Cafe,60,I am a teacher so breakfast out is a rare treat that I like to indulge in the summer. I d planned to check out several places  one a week or so  but after stopping back at Eldorado Cafe the first week  I have been here every Wednesday so far. Everything is fresh and delicious from the migas plate  to tacos to chilaquiles to build-your-own-bowl to agua fresca  lemonade  yum . I m trying to think of something different for tomorrow  but I am dying to try the biscuits...
Eldorado Cafe,61,Oh that potato bean taco is something  And their salsa sauces are the best  Outside tables allow for safer dining options. Pleasant staff interactions too.
Eldorado Cafe,62,Very delicious   I might be basic but the cheese enchiladas hit the spot. Also really good chips and salsa.
Eldorado Cafe,63,We love coming here  The chips and salsa are yummy and their carnitas cubanos is to die for. It s almost  20  but comes with two sides. I order it with their no hater tater  cheesy mashed potatoes  and las calabasas  a variety of roasted squash . Highly recommend that combo  I would absolutely recommend making a reservation. Even with a reservation you ll still likely need to wait. Space is definitely tight. I would call this a  kid friendly  place but you can definitely bring the whole fam and be fine. Gets a little loud and doesn t have much space to wait for a table inside. Overall  definitely go  and definitely make a reservation.
Eldorado Cafe,64,Huge fans  This was our first time here  I know  where have we been    and we loved it  First off  our server Dez  was the sweetest person ever. She and everyone on staff were incredibly helpful and attentive. The food was some of the best Mexican food we ve had in Austin - and the ambiance was super laid back and just overall lovely. Prices were reasonable too  Just a perfect spot all around 
Eldorado Cafe,65,My favorite restaurant in Austin  hands down  The food is fantastic  and Joel  Eric  and the staff always make me feel welcome. It s one of my favorite places to take out-of-town guests  and they re never disappointed. Do yourself a favor and check out Eldorado  but you better make a reservation...the food and service are so stellar there s often a wait.
Eldorado Cafe,66,This is one of the best Mexican food places in the entire city of Austin and man that is one bold statement to make.  El Dorado has existed in north Austin for the past 4 years off the intersection of W Anderson ln   Shoal Creek  right off the mopac exit .  This place gets so busy it is online reservations except for the few walkups accepted  so be advised.    Consider Eldorado a upscale fusion style Mexican food place.  They have typical items such as enchiladas  different tacos  quesadillas and tostadas.  This place excels in their specialty dishes.  The Carnitas Cubanos is my favorite  also the shiny ribs  papas rellenos and many others.  You are going to sit looking at the menu a solid 5min before you are able to come with a decision.  They have a variety of 5 different salsa you can order along with queso or guacamole.  They even serve flan or mini donuts for dessert if you are still hungry.  Margaritas are strong and they have a very cool bar drink menu.  They also have an awesome weekend brunch menu.    The service is very friendly and on top of everything.  The restaurant only has roughly 15 tables  but does well with the space provided.  You will likely see Joel walking around who pretty much runs the place  such a friendly person to meet with.  This place is always packed because it is so good  so like I said  make a reservation.  If you want unique tasting Mexican food to try out  then this place is your winner.
Eldorado Cafe,67,I go to the Eldorado Cafe literally every Friday. It is amazing. I can t tell you how many Eldorado stickers I ve stuck onto all all of my belongings. I normally get the cheese enchiladas with beef and a side of rice. The nachos and quesadillas are really good too. They have great service and deliver your food really fast. If you live in Austin or you re visiting  I d definitely consider stopping by Eldorado.
Eldorado Cafe,68,Pro  Found this location on Happy Cow.  Food is good here. Pretty busy in-dining room on the Friday I went. Very limited choices on menu for vegan but the veganchilada was great.   Con  Not allowed to sit outside and use the  tables chairs to eat my to-go order as I had walked there. I was taking Covid precautions. I saw no staff or customers in restaurant doing so.
Eldorado Cafe,69,I love this place. The curly haired guy at the front desk needs to get off his phone and actually remember to be polite to people. Rolling your eyes is a visible action.
Eldorado Cafe,70,Absolutely delicious breakfast tacos  I gobbled up the Big Papa  crispy yet creamy papa rellena...like a potato croquette  two big slices of bacon  gooey egg  cheese  and the Matt s Everything taco  go look at the description in the menus  there s too many things to list .   Every component is of very high quality  well seasoned and cooked well. The quality of the bacon especially stood out -- decently thick without being chewy  crisp  not stringy fat  and great smoky flavor that comes through. Not greasy either.   Love the 3 potato hash they have in the tacos too -- I wouldn t have thought that sweet potato was something I would care for but it worked as part of everything else  a little sweetness to balance the salt .  Then after I finished my tacos  I went straight back into buy an 8oz container of Salsa X  cos it s so good I need it in my fridge.   Can t wait to come back and try their breakfast plates and the lunch dinner options
Eldorado Cafe,71,Oh my stars  how have I been in Austin all this time and just now dining at Eldorado Cafe    Well  for one...it s somewhat hidden  so thanks yelp for bringing it to my attention     I popped on their website and it encouraged me to make a reservation  glad I did   They were quite busy on a random Wednesday night   They have the tables nice and spread out...don t know if that s all the time or just because of COVID  whatever  it was nice.  We were greeted by several hosts that were all lovely.  Taken to our seat and out came the most informed  lovely  friendly wait person I ve ever had the pleasure of visiting with.  They talked to us about their favorites from drinks to apps  entrees to desserts   All three of us had EXCELLENT drinks.  They didn t have the exact drink a friend wanted...server said  how about you try this....  And my friend LOVED it     Onto our food...they have BOMB queso  so happy we tried that as well.  I ordered just two crispy tacos  I know I m boring  but I know what I like and they were excellent     Believe it or not  more people can screw up something so simple    My husband had some enchiladas.  I fail at remembering the type  but I m thinking it was something with a cream sauce.  I took one bite and while he LOVED them  I will say  if you have a sensitive stomach  they re rich LOL...look out. Our friend had the tater tot bowl and our server advised to put mushrooms in it.  She said it was absolutely amazing.  We were going to go without dessert  but my husband spotted these cinnamon donuts on the menu...holy heavenly bliss.  It came with four small donuts in the order and they were warm on top of that.....ahhhhhhh  the angels sang from above with each bite.  Ten outta ten Eldorado   Y all are rockstars and totally deserve the cult level following you have.  Where do I sign up to become a member of this fan club   We WILL be back 
Eldorado Cafe,72,Yum   Enchiladas are so good I keep ordering them instead of branching out haha. Food and drinks are consistently good  even when ordering to go   Also love their mashed potatoes and mojo veggies on the side - so delicious and a nice change from standard rice and beans.  They also have a variety of salsas  which is nice if your family has different spice or flavor preferences  and they re good as well 
Eldorado Cafe,73,This review is long overdue. Been coming here for 3 years now and absolutely love everything about it. From their food and drinks to their staff  it s always a great experience. Their meats  especially their carnitas  are quality and they have the best breakfast taco in Texas. The BIG Papas is unreal   My wife and I have probably had 100 by now between the both of us. My last visit I asked to turn their tater tot bowl into a burrito and added my own modifications. Our server was all about it and after I got it  almost every server came to our table to check it out. Possibly a new menu item Joel  
Eldorado Cafe,74,I was in at least 7 months before we finally tried and my god I don t know what we were waiting for   I think I was there 4 times in the first couple weeks after my first visit.  The team there is amazing - everyone is on it - my servers are always awesome. The food is fantastic.  The enchilada suizas were my fav - so good - perfect green sauce flavor and melty yummy cheese. Was so surprised how good the veggies sides were too - the squash with pepitas I think it was so flavorful and tasting once I had it sort of mushy the other a little hard  veggie bites  and I liked both.   The hot green salsa is excellent and I don t know what they put in their rice and beans to make them so damn flavorful - gold maybe  My gosh they are so simple and so good.  Their queso is a thin runny queso that I spilled on the table and myself  thin isn t really my fav style queso but it has good flavor .  We had short ribs and mashed potatoes first trip too - unreal    I was all about those suizas until I went for the la cruces banado on night - my god the pork and pepper and onions with the green Chile sauce  It was so gd delicious    Haven t been for breakfast yet which I know is a mistake will do that next. Go see them  If you can t get a resy table go and get in the list for a table they are fast and it s worth the wait.
Eldorado Cafe,75,amazing service  aggressively mediocre food. not a single drop of seasoning  not sure the cook knows where the salt resides. the vibe of the restaurant is quite nice  highly recommend the goat cheese dip but that is IT.
Eldorado Cafe,76,We had a reservation and went to dine-in on Sunday as a late Mother s Day dinner for myself  my kids  and my mom. Y ALL  I was blown away. Your location is easy to find. You folks are friendly. The interior is beautiful and I love the artwork. Jennifer K rocked our socks as our server. The best part was the darn food  It was delivered promptly  hot  and it was delicious. We were so happy with the whole meal. We even got some things to go. The house margaritas were bomb.  I had the enchiladas verdes with chicken and added a fried egg. Mom had the same minus the egg. Yum  My son had the Joel s plate and he loved it. My daughter had the kid s chicken breast and enjoyed it. They have Maine Root sodas  our favorite.   I hope everyone checks this place out. Everything about the visit just felt right.
