restaurant_name,number,review
Veracruz All Natural,125,There is nothing like living outside of Texas to make a girl miss a good breakfast taco. And Veracruz definitely satisfied that craving--so much yum  I first tried a Veracruz breakfast taco  bacon egg cheese avocado  when I was staying at the LINE hotel downtown. I loved it so much that I had  multiple of  the same thing for lunch at the Mueller farmer s market literally the next day. Now that I m back in Texas and living in the Mueller area  I know that I ll be a regular 
Veracruz All Natural,126,Cool location they have their own food truck courtyard with lots of tables.  Their migas tacos are the best don t bother getting anything else. We got the traditional but the beans and potatoes weren t very well seasoned.  The chips are made with their had made corn tortillas but a little thick when made into chips but guacamole was awesome. Great food and atmosphere but migas tacos are the winner here.
Veracruz All Natural,127,I am almost positive Veracruz uses A LOT of MSG in their egg seasoning. I ve got a keen tongue for that  and knowing the Mexican meat markets I frequent in Kansas City that showed me how they make arranchera  the MSG in their meat matches the sodium profile exactly to the migas I had at Veracruz. If you don t mind premature cell degradation  then their migas are wildly flavorful  clean  and well made wonderful tacos.   The chips in the Migas especially were such a welcomed  novel addition. With such flavor and texture  I really liked their migas - but I don t think I d ever return  at  4.10 each  they re absolutely NOT a good value - quite the contrary to what a taco is  especially when coming out of a broke-down school bus in a gravel parking lot. I don t care how many umbrellas you put up - your tacos are not worth almost  5 a piece - even with all that Avocado. And with no meat  Nope.  One of Food Network s best tacos in America  Well  I ll stop considering the Food Network an authority after that.
Veracruz All Natural,128,The migas originales is absolutely delicious with freshly fried crispy tortilla chips in it. The chips are home made and the green and habanero salsa are delicious.  They forgot my order even though I was the only customer there and they kept mispronouncing my name  first time being called  Jova   so minus 1 star.
Veracruz All Natural,129,Came here on they recommendation of a friend who ate here last time in Austin. We came here after a hike so rest assured  my friends and I were really hungry here. We came around 1pm and there was quite a line to order   I wasn t bothered really because that just means it must be worth it  . You go up to the window  order  amp  pay  then get a number and wait around until your order is ready at the next window.   Steak fajitas taco - simple  good and tasty  Fish taco - I m a sucker for a fish taco  fish was fresh and tasty and the slaw it came with added a nice crunch  Al pastor taco - the best of the bunch  kinda greasy but oh so much flavor  I also recommend getting both types of hot sauces they offer  they really add a nice heat to the tacos ...  TLDR  very very good authentic tacos in Austin and I would 100  come back
Veracruz All Natural,130,We went on a mission to the Veracruz food truck after a friend recommended this spot  and my only regret is that I didn t get two migas tacos. I thought I would just customize my other taco. No  just get the migas taco. Or two. Or three. And get some chips and guac to snack on while you wait for your tacos.
Veracruz All Natural,131,I walked miles to get here  We came for the breakfast tacos and I fell in love with the regular lunchtime tacos.  It s a short and simple menu with a couple of different breakfast taco options and a few lunch taco options.    I was with a large group and each person s food came out pretty quickly. Everyone else was equally as pleased with their tacos  breakfast and regular. If you re in the area I highly recommend this place.  Try a breakfast taco but think you ll be very happy with the lunch dinner tacos.
Veracruz All Natural,132,DELICIOUS  I m not kidding when I say this is hands down the best tasting breakfast tacos I ve EVER had in my life  I ve tried the el sancho  El tradicion  and migas problamos  If you ve never been or curious to try it out  this is your sign to check it out  You won t regret it Migas PoblanasChorizo and Eggs
Veracruz All Natural,133,My favorite breakfast taco place  Their migas has good seasoning  a nice crunch from the tortilla chips  juicy  and fresh. I kept thinking about it and wishing I had gotten more than just one migas  also wishing that we didn t only just go once during our trip  cry  
Veracruz All Natural,134,Best migas tacos in Austin and some of the best tacos period. Enough said   Just watch out for the line. It s outrageous. If there s more than 10 people in line  just forget about it and leave. Once you get to the counter  it ll be another 40 min to get your food.   Pro tip  they open super late so come for dinner instead. Don t bother on a nice weekend morning brunch lunch
Veracruz All Natural,135,This is an absolute delight. Fresh ingredients and freshly prepared  great out door seating. Great way to start the day with a breakfast taco   
Veracruz All Natural,136,If I could only choose to eat one dish in Austin  it would be the migas originales taco from Veracruz. I don t care if it s 100 degrees outside  I will sweat it out for migas. Their green and orange sauces are also fuego  literally  hot and delicious.  I usually like to start the table off with some chips and guac. You can ignore the salsa since you can just get some salsa from the table. Then I ll usually get 1 or 2 migas originales tacos and another meat taco - I prefer the al pastor over the chicken mole  but I might just start only getting migas from now on. I have also tried la reyna  but that one tastes a tad too  healthy  for me. I m a corn tortilla gal  so I love their house made tortillas  Their quesadilla was also delish.  Make sure to order your agua fresca early too or else you might have to wait long. Sometimes it doesn t come until all of your food is out since it has a  separate line.  Orange and watermelon flavors have been good. Mango was not good last time - I think because they were pretty much out of fruit at the time.  If it s hot outside  you might wanna bring an umbrella to block the sun. The line can be brutal but it s worth it.
Veracruz All Natural,137,Overall  amazing meal. My only complaint is their hours. We had to drive 30 minutes there and back to get the food because this was the only location that was open. The food was mostly warm by the time we got back  but it wasn t super convenient since there s one closer to us and it took us so long the worker was calling asking where we were.  The chips are super thick and filling. The Al Pastor quesadillas are what have me on an Al Pastor kick right now because they re amazing. Flavorful  tender  and delicious.   I also reached out to who ate with me to ask their opinion and here s the review  Vera Cruz - I would literally die to keep this place in business. The best tacos I ve had in Texas  hands down. The al pastor was marinated perfectly. It reminded me of tacos I used to have from my friend who caters Mexican food for a living.  And then  because we were talking about it  he ordered it again. That speaks for itself 
Veracruz All Natural,138,Wow  this was my favorite meal in Austin. This was a permanent food truck location with picnic tables for seating  and our group was lucky enough to snag an unoccupied table. I took pictures of the menu to share with the group chat  so people securing our seating area could order while the other half of the group waited in the long line.    I shared chips  amp  guacamole with the group  and we all loved the guacamole. It was seasoned to perfection with fresh ingredients. The chips were crunchy but didn t hurt. The salsa was readily available to add to tacos in a little sauce bar. It had small bits of avocado in there too  The hot sauce was amazing and also located at the sauce bar along with utensils  napkins  and small containers for whatever sauces to bring back to the table to-go.   Even though it was breakfast  I ordered an al pastor taco  pork marinated with pineapple and spices  cilantro  onion  grilled pineapple  and fajita steak taco  with cilantro  onion  queso fresco  and avocado . Those tacos were deleted fairly quickly despite coming out fresh  hot  and steamy  I still think about the tacos and the hot sauce  and I wish we had food items like this more available in my area.
Veracruz All Natural,139,First time here  and last. I can not do bad customer service.  Came in to place a border  which clearly was an inconvenience to staff from the stern looks and eye rolls I received. I asked a question about if the full menus is available or breakfast only which lead to more annoyed looks and eye rolls and snappy responses. I proceed to place a order which included a smoothie. Another representative who was a little less irked responded   ma am we aren t doing smoothies.  This was not one of the items on the menu board marked  not available . If I were not short or time I would have moved on but it definitely will not recommend or revisit.
Veracruz All Natural,140,Ate here while on a trip to the area a while back. I keep thinking about how good the breakfast tacos and agua fresca were. I want more   Popular place. When we got there the line was only about 15 people but by the time we left it was closer to 40 or more. Worth the wait  though.
Veracruz All Natural,141,Came here for lunch a few Sundays ago when the bf and I were in town. It was fairly busy when we got there  but the turnaround is relatively quick  and we were able to secure seating by the time we had ordered and gotten our food. I opted for one of their migas poblanas and of their la reyna tacos. The bf got one of their fajita chicken and one of their al pastor tacos. There was a bit of a wait  but there is a pager system where you ll get a text message when your food is ready  and things are churned out quickly enough. As for the tacos  we both thought they were quite good  and I would say that the tacos I had here were arguably the best breakfast tacos I had during my trip. The hot sauces salsas they had on the side were great  also. Would definitely come back here or to one of their other locations if I happened to be in Austin again.
Veracruz All Natural,142,I used to really love their tacos but I think several places in Austin make better ones.  2 tacos with chips  salsa and guac will run you  30.   That s more than you will pay at most brick and mortar taco shops.
Veracruz All Natural,143,While visiting Austin from New York  my fianc  and I made an agreement to avoid eating at the same place more than once - we wanted to try as much as we could during our weekend trip.   After trying Veracruz for breakfast  we knew we would be back the next day...   We stopped by on a Sunday and Monday morning. While Sunday was a bit more crowded   9am   we didn t wait too long for the food. While we waited  we shared a Do a smoothie  a blend of orange juice and mango. It was really delicious  sweet  tangy  and refreshing. We ordered it both times.   The most impressive menu item is probably the Migas breakfast tacos. A corn tortilla is a must - each one is handmade and stuffed with scrambled eggs  tortilla crisps  onions  avocado  and more. I personally enjoyed the Migas Poblanos more. It has roasted poblano peppers and black beans in addition to all that other good stuff in the Migas.   They usually have the full menu available at any time of day. We tried the steak  chicken  and fish tacos all at 9am  so much to eat  so little time   and everything was excellent.   The service is on the slower side  but while waiting  you can load up on sauces and salsas from the cooler nearby. I loved their green sauce and spicy salsa. Thanks Veracruz for the great Austin experience 
Veracruz All Natural,144,Best tacos in round rock  Love their agua frescas    I went there when I worked closed by  but still go there after the pandemic 
Veracruz All Natural,145,My favorite Tacos of Texas. I ve been many times in the rain - it s that good. This specific branch is the taco truck site. I recommend the Migas tacos  fish tacos  or... just any taco.   There s some picnic tables in their closed in area and they re adjacent to a lot. It s a bit gravelly but you won t have trouble finding a spot to either pick up or eat there.
Veracruz All Natural,146,We ordered the Al Pastor and the Fajita Steak. Both were yummy  but the Fajita Steak was my favorite    There was a line when we arrived but it was pretty quick. It was raining but they do have umbrellas over their tables which helped.   Overall  great place to stop on our road trip 
Veracruz All Natural,147,Came here hung over in the morning not hungry but i was soo glad i did. It doesnt really look like much just a trailer with some tables but the wow the food is amazing. Also a good sign that there was a line when we rolled up around noon on the sunday. Got the migas taco  steak  and bacon and egg. My favorites were the migas and steak. The steak is so juicy soft and flavor ful and the migas taco as someone from SF is nothing like ive had before but sooo good. A must with all the tacos are the salsas  try them all cause they all have something great about them. During my visit ate plenty of breakfast tacos and this place is one of the best that i will definitely come back to 
Veracruz All Natural,148,So  so good. I truly wish we had a place like this back home. Everything we had here was exceptional  we got a whole variety of tacos  as well as some of the agua fresca. Definitely a wait to get your food and drinks  but it s worth it. A pleasant outdoor environment  too 
Veracruz All Natural,149,Amazing food  peculiar location and set up... the chicken tacos are AMAZING.  I also ordered the la bomba juice which took time to make  now I understand. It was refreshing. My table of 7 all ordered a variety and had zero complaints. We found this place via buzzfeed. I m so happy and full.
Veracruz All Natural,150,Veracruz was recommended by many of our friends so had to give it a try. We first tried to go to Franklin s bbq but the line was outrageous so we went to Veracruz. This was around 1 30 so figured the line wouldn t be too bad.. wrong. We were about 10th in line and a lot had sold out by that point. We ended up getting a Migas poblano  chicken mole and al pastor. The highlight for me were the salsas. They were absolutely divine. The hot salsa had a kick but soo flavorful and packed with heat. The corn tortillas on the tacos were delicious and filling as each had two tortillas per taco. I would definitely go again but if there was a lot sold out  It wouldn t be worth it.
Veracruz All Natural,151,This was also on our must-eat list in Austin and was kinda disappointed.  When we came  there was probably 7-8 people ahead of us but we still waited about 40-50 minutes.  It looks like they make everything fresh to order  which is nice  but for a food truck  they may need more employees as there were people who left because the wait was too long.  We got the breakfast tacos with eggs  potatoes and sausage  a steak fajita taco  chips and guacamole and salsa and a watermelon fresca. -Breakfast tacos with corn tortilla  very filling  eat bite  things would fall out.  The tortilla was very weak and flimsy  probably need 2.  Flavor though  was very good. -Steak fajita taco with flour tortilla  the flour tortilla was way better.  The steak was ok  a little chewy but flavor was also there.  Not as filling as the breakfast tacos but still pretty filling. -chips with guacamole salsa  chips was very good  you can tell it is freshly made.  The guacamole and salsa was standard. -watermelon fresca - probably one of my favorite thing on the menu.  Very big  two people can probably share one.  It is fresh and refreshing for a hot day.  Price wise  I thought it was pretty reasonable except for the chips and guacamole salsa.  For chips and guacamole  it was  5  and to add the salsa  it s an extra  2.  However  you can order chips and salsa for just  3  and they even have salsa at the condiment table that you can grab for free...so I wasn t sure why they did that.  Otherwise  I thought everything was good  just nothing spectacular. The wait is usually 20-30 minutes after you order before you get your tacos.
Veracruz All Natural,152,We had to wait in line for about 30min and the line kept getting longer after us. We had the fish taco a chicken torta and the migas originales. The fish taco with corn tortilla fell apart  but the fish was actually really good. The chicken torta was ok my bf rlly liked it. The migas was just not memorable for me. It was just like another breakfast taco so i don t get the hype over that. Everything was just average and i wouldn t come back to try anything else
Veracruz All Natural,153,Best breakfast tacos in Austin  Migas are a must. I personally like the migas poblana best but most people prefer the original.
Veracruz All Natural,154,I moved into this neighborhood so I couldn t wait to make Veracruz my regular taco spot. But every time I tried to go  there was a line to even order- which means like an hour wait.  I finally went on. Monday at about noon when there were only 3 people in front of me in line. My order still took about 35 minutes to come out. They make their food fresh and seem pretty efficient with a dedicated person taking orders  another one calling names and expediting.  The food itself is still great  Got my usual migas and fish tacos but also tried the La Reyna breakfast taco and they were all delicious as before.  I m not always in the mood to wait 40  minutes but when I am  I ll be back 
Veracruz All Natural,155,BOMB ASS TACOS.  2 tacos  with a lot of different flavors. This food truck gets a lot of foot traffic from nearby construction workers so sometimes there will be line. Cheap  delicious tacos. You can t beat that 
Veracruz All Natural,156,We were visiting Austin for the first time and craving breakfast tacos. This place was suggested to us and I m so glad we went. I myself had the two different Migas tacos and chicken mole taco. The Migas tacos were super tasty. Lives up to the hype. Chicken mole was pretty good as well. Each taco is decent sized and about 2 - 3 would fill me up. This place was packed when we went NYE morning and finding a table can be hard.
Veracruz All Natural,157,Got delicious breakfast tacos. You have to order online  no walk ups. I also got the el pastor taco which isn t technically a breakfast one but it was delicious. Great little seating area outdoors too.
Veracruz All Natural,158,The breakfast taco  the steak  and the shrimp taco were amongst the best I ve ever had  They all had robust flavors and tasted as they were composed of fresh ingredients.  Next time I m in Austin I will definitely give this spot another visit - 5 stars   
Veracruz All Natural,159,I came in with high hopes but was disappointed in a couple ways. For starters  this seems to be consistently packed and since it s outdoors the seating is limited. I will say though their service seems quick but they don t tend to the condiment table often enough. They also didn t have their drinks  limes  or the salsa they serve with their chips  which they don t give refills for cause they re homemade . For  3 the fajita steak taco was good  coulda went without the one slice of avocado they throw on there  but the Al pastor was what threw me off. The consistency was mushy  amp  although I firmly believe pineapple elevates an Al pastor taco  I think that s what made the meat too soft  amp  wet  I couldn t finish it cause it was so off putting .   As a Mexican Houstonian  I was hoping for more but I guess this wasn t the spot to expect above average from. I really wanted to enjoy the experience cause they felt authentic  but looking at their dominant customer base  I m not surprised their food seemed to be dull in flavor and spice. I also wasn t too wild for the salsa - which can sometimes be a teller as to how much a chef cares for their food cause a good salsa can really elevate a taco.   All in all  I wish it coulda gone better but I m grateful it was easy to find and a decent hot meal at the moment.
Veracruz All Natural,160,Tasty tacos  quite unique flavor also.  First of all the homemade corn tortillas were great IMO  they re a bit moister than I m used to but slightly thicker.  If you re looking for a  neater  taco that you can hold then i d rec the flour tortilla  but my money is on the corn.  Tacos tried   Migas - 5 stars Migas Poblanas - 4 stars Fajita beef taco - 5 stars Fish taco - 4 stars chorizo egg taco - 4 stars  All the tacos we tried were great and the salsas they create compliment them very well.  The orange sauce was pretty hot  my favorite.  We also had chips and guac along with their salsa  can t go wrong.  Only bummer was the line  but thats just a sign of a good establishment.  The people that work here were all very nice.  Would I wait an hour again  hmm maybe not  but I d wait 20 mins for sure.
Veracruz All Natural,161,If you re going to get THE breakfast taco of all time then you have to stop by here.  I was recommended to go here by a couple of locals and even though I had to stand in line under the blazing hot sun for what felt like hours   realistically it was like 50 min  sweating enough to fill a kiddie pool  I still can say it was worth it.   1. You have to get the Migas Taco 2. You have to get the Agua Fresca  Watermelon or Mango   The Migas Taco here were incomparable to other migas tacos I had around the area. They just do it better here. If I could go back  I would have ordered 5 of these. Instead I got one of their fish tacos and though it was delicious  still preferred their migas taco. Nothing was soggy  everything was full of flavor  and their corn tortilla was perfect   As for their Agua frescas  you ll want a large one all to yourself to combat the heat. I m not from Texas  so heat is not a concept I m familiar with  I don t deal with heat too well  and their agua fresca was the only thing keeping my body sane.   Seating is all open patio seating and most of the tables are covered with umbrellas but definitely lay on the sunscreen during the day. There isn t too much seating available but the because there s usually a wait  the tables rotate out pretty quick.   If I m dreaming of Austin  I m dreaming of this place and their tacos 
Veracruz All Natural,162,Migos is what it s all about. Apparently  breakfast tacos are the IN-thing in Austin. Awesome because I love a simple egg  avocado  cheese wrapped up for a big bite.  Food trucks are also a thing in L.A. but not like Austin. I really like how you ll randomly find a parking lot shared with a few food trucks. I think that s part of what makes Austin so great to visit. In a white converted school bus is Veracruz. And in it are hard working ladies. Order at one window and pick up at the other. Picnic benches for seating.  When I saw that watermelon juice was an option  I had to have it  and in a large  please  So refreshing and delicious  not too sweet for a warm day. The migos taco was perfect  I really wanted to get another one  but we had other spots to eat at. I d love to come back here when we plan another Austin trip in the future.
Veracruz All Natural,163,Veracruz All Natural has solid migas and a great atmosphere.   This Veracruz is tucked in a nook next to a bbq joint. The parking lot was pretty full when we visited so we had to go on a side street.   There s some seating and we didn t have too much of a problem finding a seat  although we did share a table with another party.   The aquas frescas was really refreshing  We had the migas too which were very good and the steak quesadilla was another great pick.   Veracruz has a cozy  clean atmosphere and good food 
Veracruz All Natural,164,One of the strangest things I discovered about food trucks in Texas don t actually move around to different locations. Unlike those in Los Angeles  food trucks in Austin stay parked in the same location- strange  but convenient.   Before coming to Austin  I heard good things about the Tex-Mex food here and especially great things about Veracruz. My friends and I headed here for lunch on a Monday and luckily didn t run into a huge line. Veracruz offers a variety of tacos  quesadillas  and drinks- making it enjoyably difficult to decide on what to eat.   After having an internal argument between my brain and stomach  I decided to limit myself to ordering 3 tacos  migas breakfast taco  al pastor taco   amp  fish taco. I also ordered a watermelon  sandia  agua fresca.   Of the tacos I had  I would highly recommend the migas and fish  but pass on the al pastor. The al pastor was too fatty and oily for me. The migas taco was flavorful and I loved how the tortilla chips were still crispy. The fish taco had a generous amount of grilled fish and was refreshing to eat. The watermelon agua fresca was the perfect drink to wash it all down.
Veracruz All Natural,165,Okay I know everyone raves about their tacos--don t get me wrong  they re freakin  bombdotcom BUT honestly let s talk about the salsa. You can order a portion with chips OR scoop some in side containers  although they re tiny af which I don t blame them for . Their salsa and sauces  along with everything else on their menu from corn chips to tortillas are homemade. Not only is their salsa so yum but it s got fresh a v o c a d o chunks in it. I m hyping it  it s worth it though just try it you ll get it. If you re a spicy fanatic like me you ll love their homemade hot sauce  and if you re lame and plane jane mild you ve gotta try the green sauce  jk you re so not lame--do you boo boo     All the above on top of the tacos  along with the homemade authentic everything this literally trailer has to offer just makes it one of a kind  We went twice in one weekend--migas and steak fajita is the way to go
Veracruz All Natural,166,Amazing -- our favorite breakfast taco spot in our week in Austin. First visit  we got two migas tacos  two al pastor  and one migas poblana  plus chips and guac  a berry good smoothie  and a mango tango. The migas tacos were basically perfect  some of my favorites I can remember eating anywhere. The chips and guac were very good. We also liked both smoothies  with a slight preference for the berry good  but I wouldn t say either are musts next time around.  We loved the migas so much we ended up coming back at the end of our trip and getting four of them  plus chips and guac .  Needless to say  the migas are amazing  and I ll be thinking about these until next time we re in Austin.
Veracruz All Natural,167,These tacos were awesome. We tried a few places in Austin while we were in town and these were easily the best. From the quality of the meat to the sauces  we couldn t have asked for a better taco. At  4-5 per taco  these are well worth the price.
Veracruz All Natural,168,best tacos of my life go here asap   new favorite taco restaurant i ve ever been to  
Veracruz All Natural,169,Great food and vibe. The fresca is extreme refreshing and the tacos are value for money
Veracruz All Natural,170,Great taco place in Austin  the fish tacos are the best I ve had so far during my time here. The Al Pastor is also great  Veracruz has their own take on it and adds pineapples in it. You might not think this would be good  but it s definitely something you won t know unless you try it. Definitely worth the price and the tacos are slightly bigger than tacos I ve had from other places  like tacodeli and taco shack.
Veracruz All Natural,171,The best tacos I ve had in Austin so far. Loved the shrimp and egg tacos  still reeling  in a good way  from the spice of that salsa  and can t wait to go back 
Veracruz All Natural,172,First stop in Austin was a huge success  minus the line  Although  it was a Saturday afternoon... around 11 30am  so okay you pass.  Taco Trucks are a must in Austin  so of course we decided to try this out  Especially  breakfast tacos... hangover food  much  Outdoor seating w  umbrellas and covered seating. It was slightly drizzling  so don t expect dry seating. The line to order was long  maybe an hour   but receiving the food was a short wait  Takes CC  amp  good luck with parking. We walked.  Tacos  MIGAS  V  - YES. My friends loved it   La Reyna  V  - YES. Healthier option than the migas  amp  Same price. Egg whites  carrots  spinach  avocado  mushroom  bell pepper  pico de gallo  monterey jack cheese  Fish - YES. The Chipotle Mayo Salsa is different  amp  I wanted to put it on everything. Al Pastor - Decent. MEH. Pass.  I think we also got the steak taco  but not sure. Green sauce is just straight spicy  but would recommend the red salsa   Drinks  Agua fresca - Mango or Strawberry were not too sweet and definitely fresh  Must get   Orange apple carrot juice or something and my friend said it was great 
Veracruz All Natural,173,Whats to say that hasn t been said  Best tacos in Austin      Love the Al Pastor.  Their salsas are so good too. Drool.
Veracruz All Natural,174,Truly fantastic tacos from the tortillas to the fresh ingredients and the flavor combo. The add-your-own sauces on the side are solid  too.   I really enjoyed my migas poblanas  egg  tortilla chips  poblano peppers  red onion  queso fresco  black beans  avocado  on flour tortilla  and chicken mole on corn tortilla  though I think the migas were the standout. The mole sauce is really well down though.   The strawberry aguafresca was spot on. So refreshing  perfectly sweetened with cane sugar so not too sweet  and ginormous.   The line moves fairly quickly and they ll tell you the wait time when you order.  On Saturday at 9 45  the wait was about 15 min to order  and another 20 min for the tacos.   This is the OG location though I ve been told all locations are consistently excellent.
Veracruz All Natural,175,Great food but get it to go unless you like fighting with birds for a taco. I got a make your own breakfast taco with chorizo  eggs  and Monterey jack cheese  and a chicken taco. My total for the two was  6.50. The tacos took about 10-15 minutes to make but this was on a weekday around 1 30 pm.
Veracruz All Natural,176,Delicious vegan tacos are featured alongside their traditional taco offerings.  Cheers to their creativity for making healthy Mexican food taste great. Salsas are amazing too 
Veracruz All Natural,177,I am so sad that I only came here once during my trip and only had one taco.   FoodRegrets - I can t stop thinking about that amazing breakfast taco.  So delicious that I want to come back to Austin to have a few more of their migas originales.
Veracruz All Natural,178,THE BEST. The poblano migas is divine  so is their melon smoothie. The food can be a bit of a wait  but is always  always  worth it.
Veracruz All Natural,179,On a very cold and blustery day  I headed to Veracruz  hoping to get some yummy breakfast tacos. To my surprise  there was no line  I ordered a breakfast taco with bacon  potato and avocado  as well as an al pastor and fajita steak taco. To drink  I ordered a Mexico lindo smoothie.  First  the smoothie - DELICIOUS. I loved the subtle lime flavour. I wish I had grabbed the larger size. 5 5.  Now  the tacos. I started with the Al Pastor. Preeeeettttyyyy good. The pork was juicy  the pineapple added some sweetness. 4 5.  The fajita steak was okay  I wasn t a huge fan of the steak. Didn t really have a ton of flavour. 3 5  The breakfast taco I ordered was a custom creation. I don t eat eggs or cheese  so the Migas was out of the question. When I was eating my taco  I realized that there was beans added to it  which I didn t ask for. It was still good  just wasn t in the mood for beans first thing in the am. 3.5 5.  For the price  you can t beat Veracruz. You can get a filling meal of a few tacos for 10-15 . Seriously don t sleep on the smoothies either.
Veracruz All Natural,180,Got the Migas which is their staple and it was delicious  this should be your go to if it s your first visit. Also has their al pastor taco which was unfortunately a little dry but still decent. On the whole though  my favorite was the mole. It can be hard to get right and pretty poor if not done well but it was fantastic and if I went back it would be my first choice. Also had a mango agua fresaca  32oz for  4  which was delicious  just right to offset the earthy flavors of the tacos.   Weather was too cold and windy to sit outside and enjoy the food but they do have a nice small area with picnic tables and umbrellas to enjoy in nice weather. My only complaint would be the lack of hot sauce available to grab and add to your tacos.
Veracruz All Natural,181,These tacos are worth waiting in 100  weather for. There are breakfast tacos  veggie options  and authentic al pastor and carne asada to die for. I would ve loved fish tacos  but I didn t love that tilapia was the fish used so I passed. There is a huge variety of agua Fresca to choose from too. The cantaloupe was my choice because it s hard to find  but the pineapple was so refreshing in the heat. In three days  I ate here twice.
Veracruz All Natural,182,This place is elite. E-LITE. I visited the food truck version but I m sure the food is amazing at every location. I got tacos de pastor  veggie  and one of the breakfast taco options with chorizo. I also got a watermelon Agua.  Man...everything was phenomenal. Seriously amazing. I think the pricing is a bit high for your average tacos...but these aint your average tacos. 100  worth a trip.
Veracruz All Natural,183,Best tacos in Austin. Lots of vegan   veg options.  Make sure to order ahead online so you don t have to wait 
Veracruz All Natural,184,Always great food and great service. Parking is accessible and seating indoors and outside as well
Veracruz All Natural,185,Veracruz All Natural is a food truck known for its Street Tacos  but my friend and I visited for the freshly made drinks.  Veracruz offers lots of other different bites like quesadillas and tortas  which I definitely need to try the next time I m in Austin.  Because of its popularity  the wait times can get pretty long.  It took us about 15 min to order and receive our drinks  so I assume the wait for food takes even longer.  We picked up a banana-berry smoothie  pineapple aguas frescas  and a small black coffee.  The fruits in the drinks are so fresh and bright  you can tell that everything is freshly made with real fruit and ingredients.  You get a huge 16 oz drink for under  5  and the larger drink for cents more.  For a refreshing drink to take with you while you walk through the streets of Austin  stop by Veracruz All Natural for a fresh pick-me-up.
Veracruz All Natural,186,Prepare for a line any time on the weekend  and limited to no parking but what great Austin food has either  Haha but so worth it. Al pastor had pineapples onions and cilantro  was some of the freshest tasting ingredients you can expect from a food truck bus. Migas were crispy and also really fresh. Might be taking over taco joint as my favorite bfast taco in town. Gotta make it out here on a weekday next. Please go 
Veracruz All Natural,187,My wife and I really dig this place.  Our first time here ordering  we just got a smoothie  migas taco and a breakfast taco.  We promptly received the taco  took a few bites and I immediately got up and lined up to order some of their other tacos.  It was really good     I ended up ordering another migas  a carne taco  a veggie taco and a chicken taco.  Everything was really good especially the smoothie    We came right as it opened so there was ample spots to sit.  There are plenty of street parking.  The tacos are  3- 4 dollars each and smoothie was about  8 dollars.  I didn t pay too much attention to the price because we wanted to try most of their offerings.  Would recommend 
Veracruz All Natural,188,Veracruz is my kind of food - cheap and tasty. We really just wanted to try some local Austin tacos that weren t Torchy s  and Veracruz was perfect. As a plus  we got to soak up more of that Austin food truck vibe.  We did our Yelp research and got the Fish taco and Migas taco since they were both highly rated  The Migas taco is probably the BEST taco I ve ever had. It s rated in the top 5 tacos in the US by Food Network  and it rEally lives up to that. In addition to the typical egg  avocado  pico de gallo  and cheese  there were even tortilla chips for that extra crunch and flavor. This was so good I ordered a second one  The Fish taco was also great  but the Migas was definitely my favorite. Don t forget to try their salsa as well   Lines weren t long at all for me  but we came at around 1pm on a Friday. It s also a bit out of the way  but it was so worth it. Definitely builded on my already strong impression of Austin foods 
Veracruz All Natural,189,YUM. The fish tacos we re so fresh and had a huge slice of avocado on them. Chips were homemade and super crunchy. So good with the guac. Didn t get a picture of the agua frescas but the pineapple one was like a liquid dole whip. AH-MA-ZING. The wait was pretty long  but it was worth it. I suggest ordering online before you even get to the truck because we waited a long time. The salsas were way too for my liking. A little pico for added flavor would have been nice because I feel like the fish needed a little more salt. Personal opinion. Other than that  thoroughly enjoyed  My friend said she had the best breakfast taco she had ever had. That s a bold statement 
Veracruz All Natural,190,This is a solid breakfast taco place. I didn t know what migas were and had to google it. Apparently  it is tortillas fried with veggies  cheese  and eggs and I read that it is a HUGE deal in Austin. This place boasts of its migas tacos and you will see that everyone is pretty much ordering it  so you kind of HAVE to order it. When I got it  I thought to myself that it looks like chilaquiles  I love chilaquiles. I read that the difference is that chilaquiles is cooked with salsa and migas are cooked with eggs. However  for me to look at that migas taco with salsa and eggs inside  my untrained eye could not differentiate.   The tortilla tasted homemade and I think I could eat that tortilla just for fun without anything. The migas taco was good and I topped it with some salsa at their salsa bar  which made it more delicious. The al pastor taco is different from how I typically experience al pastor in Los Angeles and that is  rotating on a spit slowly while glistening in its juices. Nonetheless  the al pastor taco had very tender  flavorful chunks of pork. One thing I cannot argue is that Austin knows how to do pork right 
Veracruz All Natural,191,Had to do Breakfast Tacos in Austin.  I was told it was a must.  So we waited in a line in the rain  yes - in the rain.  Then we ate our meal on one of their picnic tables under an umbrella that was dripping all around us.  It was wet  chilly and uncomfortable.  Was it worth it   A resounding YES   Loved their breakfast tacos.  We tried their Migas original and two of our own concoctions.  They were all fantastic.  Loved their salsas.  Their tortillas  which can make or break a meal  were the bomb.  Both the flour and corn tortillas were done to perfection.  It was a great meal   We were so hungry that my photos are half eaten  haha 
Veracruz All Natural,192,Long time Austinite  and I can safely say these are the best breakfast tacos out here. Maybe a little overseasoned at times  but overall  incredible. My mother s side is from mexico and the migas tacos remind me of breakfast as a kid. Besides that  the Fish Tacos are some of the best Ive had. I cant speak for anything else on the menu  because im completely addicted to what I ve had.   P.S. Your to-go salsa cups  especially the green  are half-filled at best  I need that green sauce and lots of it  please  Maybe sell portions on the side 
