restaurant_name,number,review
Veracruz All Natural,152,We had to wait in line for about 30min and the line kept getting longer after us. We had the fish taco a chicken torta and the migas originales. The fish taco with corn tortilla fell apart  but the fish was actually really good. The chicken torta was ok my bf rlly liked it. The migas was just not memorable for me. It was just like another breakfast taco so i don t get the hype over that. Everything was just average and i wouldn t come back to try anything else
Veracruz All Natural,153,Best breakfast tacos in Austin  Migas are a must. I personally like the migas poblana best but most people prefer the original.
Veracruz All Natural,154,I moved into this neighborhood so I couldn t wait to make Veracruz my regular taco spot. But every time I tried to go  there was a line to even order- which means like an hour wait.  I finally went on. Monday at about noon when there were only 3 people in front of me in line. My order still took about 35 minutes to come out. They make their food fresh and seem pretty efficient with a dedicated person taking orders  another one calling names and expediting.  The food itself is still great  Got my usual migas and fish tacos but also tried the La Reyna breakfast taco and they were all delicious as before.  I m not always in the mood to wait 40  minutes but when I am  I ll be back 
Veracruz All Natural,155,BOMB ASS TACOS.  2 tacos  with a lot of different flavors. This food truck gets a lot of foot traffic from nearby construction workers so sometimes there will be line. Cheap  delicious tacos. You can t beat that 
Veracruz All Natural,156,We were visiting Austin for the first time and craving breakfast tacos. This place was suggested to us and I m so glad we went. I myself had the two different Migas tacos and chicken mole taco. The Migas tacos were super tasty. Lives up to the hype. Chicken mole was pretty good as well. Each taco is decent sized and about 2 - 3 would fill me up. This place was packed when we went NYE morning and finding a table can be hard.
Veracruz All Natural,157,Got delicious breakfast tacos. You have to order online  no walk ups. I also got the el pastor taco which isn t technically a breakfast one but it was delicious. Great little seating area outdoors too.
Veracruz All Natural,158,The breakfast taco  the steak  and the shrimp taco were amongst the best I ve ever had  They all had robust flavors and tasted as they were composed of fresh ingredients.  Next time I m in Austin I will definitely give this spot another visit - 5 stars   
Veracruz All Natural,159,I came in with high hopes but was disappointed in a couple ways. For starters  this seems to be consistently packed and since it s outdoors the seating is limited. I will say though their service seems quick but they don t tend to the condiment table often enough. They also didn t have their drinks  limes  or the salsa they serve with their chips  which they don t give refills for cause they re homemade . For  3 the fajita steak taco was good  coulda went without the one slice of avocado they throw on there  but the Al pastor was what threw me off. The consistency was mushy  amp  although I firmly believe pineapple elevates an Al pastor taco  I think that s what made the meat too soft  amp  wet  I couldn t finish it cause it was so off putting .   As a Mexican Houstonian  I was hoping for more but I guess this wasn t the spot to expect above average from. I really wanted to enjoy the experience cause they felt authentic  but looking at their dominant customer base  I m not surprised their food seemed to be dull in flavor and spice. I also wasn t too wild for the salsa - which can sometimes be a teller as to how much a chef cares for their food cause a good salsa can really elevate a taco.   All in all  I wish it coulda gone better but I m grateful it was easy to find and a decent hot meal at the moment.
Veracruz All Natural,160,Tasty tacos  quite unique flavor also.  First of all the homemade corn tortillas were great IMO  they re a bit moister than I m used to but slightly thicker.  If you re looking for a  neater  taco that you can hold then i d rec the flour tortilla  but my money is on the corn.  Tacos tried   Migas - 5 stars Migas Poblanas - 4 stars Fajita beef taco - 5 stars Fish taco - 4 stars chorizo egg taco - 4 stars  All the tacos we tried were great and the salsas they create compliment them very well.  The orange sauce was pretty hot  my favorite.  We also had chips and guac along with their salsa  can t go wrong.  Only bummer was the line  but thats just a sign of a good establishment.  The people that work here were all very nice.  Would I wait an hour again  hmm maybe not  but I d wait 20 mins for sure.
Veracruz All Natural,161,If you re going to get THE breakfast taco of all time then you have to stop by here.  I was recommended to go here by a couple of locals and even though I had to stand in line under the blazing hot sun for what felt like hours   realistically it was like 50 min  sweating enough to fill a kiddie pool  I still can say it was worth it.   1. You have to get the Migas Taco 2. You have to get the Agua Fresca  Watermelon or Mango   The Migas Taco here were incomparable to other migas tacos I had around the area. They just do it better here. If I could go back  I would have ordered 5 of these. Instead I got one of their fish tacos and though it was delicious  still preferred their migas taco. Nothing was soggy  everything was full of flavor  and their corn tortilla was perfect   As for their Agua frescas  you ll want a large one all to yourself to combat the heat. I m not from Texas  so heat is not a concept I m familiar with  I don t deal with heat too well  and their agua fresca was the only thing keeping my body sane.   Seating is all open patio seating and most of the tables are covered with umbrellas but definitely lay on the sunscreen during the day. There isn t too much seating available but the because there s usually a wait  the tables rotate out pretty quick.   If I m dreaming of Austin  I m dreaming of this place and their tacos 
Veracruz All Natural,162,Migos is what it s all about. Apparently  breakfast tacos are the IN-thing in Austin. Awesome because I love a simple egg  avocado  cheese wrapped up for a big bite.  Food trucks are also a thing in L.A. but not like Austin. I really like how you ll randomly find a parking lot shared with a few food trucks. I think that s part of what makes Austin so great to visit. In a white converted school bus is Veracruz. And in it are hard working ladies. Order at one window and pick up at the other. Picnic benches for seating.  When I saw that watermelon juice was an option  I had to have it  and in a large  please  So refreshing and delicious  not too sweet for a warm day. The migos taco was perfect  I really wanted to get another one  but we had other spots to eat at. I d love to come back here when we plan another Austin trip in the future.
Veracruz All Natural,163,Veracruz All Natural has solid migas and a great atmosphere.   This Veracruz is tucked in a nook next to a bbq joint. The parking lot was pretty full when we visited so we had to go on a side street.   There s some seating and we didn t have too much of a problem finding a seat  although we did share a table with another party.   The aquas frescas was really refreshing  We had the migas too which were very good and the steak quesadilla was another great pick.   Veracruz has a cozy  clean atmosphere and good food 
Veracruz All Natural,164,One of the strangest things I discovered about food trucks in Texas don t actually move around to different locations. Unlike those in Los Angeles  food trucks in Austin stay parked in the same location- strange  but convenient.   Before coming to Austin  I heard good things about the Tex-Mex food here and especially great things about Veracruz. My friends and I headed here for lunch on a Monday and luckily didn t run into a huge line. Veracruz offers a variety of tacos  quesadillas  and drinks- making it enjoyably difficult to decide on what to eat.   After having an internal argument between my brain and stomach  I decided to limit myself to ordering 3 tacos  migas breakfast taco  al pastor taco   amp  fish taco. I also ordered a watermelon  sandia  agua fresca.   Of the tacos I had  I would highly recommend the migas and fish  but pass on the al pastor. The al pastor was too fatty and oily for me. The migas taco was flavorful and I loved how the tortilla chips were still crispy. The fish taco had a generous amount of grilled fish and was refreshing to eat. The watermelon agua fresca was the perfect drink to wash it all down.
Veracruz All Natural,165,Okay I know everyone raves about their tacos--don t get me wrong  they re freakin  bombdotcom BUT honestly let s talk about the salsa. You can order a portion with chips OR scoop some in side containers  although they re tiny af which I don t blame them for . Their salsa and sauces  along with everything else on their menu from corn chips to tortillas are homemade. Not only is their salsa so yum but it s got fresh a v o c a d o chunks in it. I m hyping it  it s worth it though just try it you ll get it. If you re a spicy fanatic like me you ll love their homemade hot sauce  and if you re lame and plane jane mild you ve gotta try the green sauce  jk you re so not lame--do you boo boo     All the above on top of the tacos  along with the homemade authentic everything this literally trailer has to offer just makes it one of a kind  We went twice in one weekend--migas and steak fajita is the way to go
Veracruz All Natural,166,Amazing -- our favorite breakfast taco spot in our week in Austin. First visit  we got two migas tacos  two al pastor  and one migas poblana  plus chips and guac  a berry good smoothie  and a mango tango. The migas tacos were basically perfect  some of my favorites I can remember eating anywhere. The chips and guac were very good. We also liked both smoothies  with a slight preference for the berry good  but I wouldn t say either are musts next time around.  We loved the migas so much we ended up coming back at the end of our trip and getting four of them  plus chips and guac .  Needless to say  the migas are amazing  and I ll be thinking about these until next time we re in Austin.
Veracruz All Natural,167,These tacos were awesome. We tried a few places in Austin while we were in town and these were easily the best. From the quality of the meat to the sauces  we couldn t have asked for a better taco. At  4-5 per taco  these are well worth the price.
Veracruz All Natural,168,best tacos of my life go here asap   new favorite taco restaurant i ve ever been to  
Veracruz All Natural,169,Great food and vibe. The fresca is extreme refreshing and the tacos are value for money
Veracruz All Natural,170,Great taco place in Austin  the fish tacos are the best I ve had so far during my time here. The Al Pastor is also great  Veracruz has their own take on it and adds pineapples in it. You might not think this would be good  but it s definitely something you won t know unless you try it. Definitely worth the price and the tacos are slightly bigger than tacos I ve had from other places  like tacodeli and taco shack.
Veracruz All Natural,171,The best tacos I ve had in Austin so far. Loved the shrimp and egg tacos  still reeling  in a good way  from the spice of that salsa  and can t wait to go back 
Veracruz All Natural,172,First stop in Austin was a huge success  minus the line  Although  it was a Saturday afternoon... around 11 30am  so okay you pass.  Taco Trucks are a must in Austin  so of course we decided to try this out  Especially  breakfast tacos... hangover food  much  Outdoor seating w  umbrellas and covered seating. It was slightly drizzling  so don t expect dry seating. The line to order was long  maybe an hour   but receiving the food was a short wait  Takes CC  amp  good luck with parking. We walked.  Tacos  MIGAS  V  - YES. My friends loved it   La Reyna  V  - YES. Healthier option than the migas  amp  Same price. Egg whites  carrots  spinach  avocado  mushroom  bell pepper  pico de gallo  monterey jack cheese  Fish - YES. The Chipotle Mayo Salsa is different  amp  I wanted to put it on everything. Al Pastor - Decent. MEH. Pass.  I think we also got the steak taco  but not sure. Green sauce is just straight spicy  but would recommend the red salsa   Drinks  Agua fresca - Mango or Strawberry were not too sweet and definitely fresh  Must get   Orange apple carrot juice or something and my friend said it was great 
Veracruz All Natural,173,Whats to say that hasn t been said  Best tacos in Austin      Love the Al Pastor.  Their salsas are so good too. Drool.
Veracruz All Natural,174,Truly fantastic tacos from the tortillas to the fresh ingredients and the flavor combo. The add-your-own sauces on the side are solid  too.   I really enjoyed my migas poblanas  egg  tortilla chips  poblano peppers  red onion  queso fresco  black beans  avocado  on flour tortilla  and chicken mole on corn tortilla  though I think the migas were the standout. The mole sauce is really well down though.   The strawberry aguafresca was spot on. So refreshing  perfectly sweetened with cane sugar so not too sweet  and ginormous.   The line moves fairly quickly and they ll tell you the wait time when you order.  On Saturday at 9 45  the wait was about 15 min to order  and another 20 min for the tacos.   This is the OG location though I ve been told all locations are consistently excellent.
Veracruz All Natural,175,Great food but get it to go unless you like fighting with birds for a taco. I got a make your own breakfast taco with chorizo  eggs  and Monterey jack cheese  and a chicken taco. My total for the two was  6.50. The tacos took about 10-15 minutes to make but this was on a weekday around 1 30 pm.
Veracruz All Natural,176,Delicious vegan tacos are featured alongside their traditional taco offerings.  Cheers to their creativity for making healthy Mexican food taste great. Salsas are amazing too 
Veracruz All Natural,177,I am so sad that I only came here once during my trip and only had one taco.   FoodRegrets - I can t stop thinking about that amazing breakfast taco.  So delicious that I want to come back to Austin to have a few more of their migas originales.
Veracruz All Natural,178,THE BEST. The poblano migas is divine  so is their melon smoothie. The food can be a bit of a wait  but is always  always  worth it.
Veracruz All Natural,179,On a very cold and blustery day  I headed to Veracruz  hoping to get some yummy breakfast tacos. To my surprise  there was no line  I ordered a breakfast taco with bacon  potato and avocado  as well as an al pastor and fajita steak taco. To drink  I ordered a Mexico lindo smoothie.  First  the smoothie - DELICIOUS. I loved the subtle lime flavour. I wish I had grabbed the larger size. 5 5.  Now  the tacos. I started with the Al Pastor. Preeeeettttyyyy good. The pork was juicy  the pineapple added some sweetness. 4 5.  The fajita steak was okay  I wasn t a huge fan of the steak. Didn t really have a ton of flavour. 3 5  The breakfast taco I ordered was a custom creation. I don t eat eggs or cheese  so the Migas was out of the question. When I was eating my taco  I realized that there was beans added to it  which I didn t ask for. It was still good  just wasn t in the mood for beans first thing in the am. 3.5 5.  For the price  you can t beat Veracruz. You can get a filling meal of a few tacos for 10-15 . Seriously don t sleep on the smoothies either.
Veracruz All Natural,180,Got the Migas which is their staple and it was delicious  this should be your go to if it s your first visit. Also has their al pastor taco which was unfortunately a little dry but still decent. On the whole though  my favorite was the mole. It can be hard to get right and pretty poor if not done well but it was fantastic and if I went back it would be my first choice. Also had a mango agua fresaca  32oz for  4  which was delicious  just right to offset the earthy flavors of the tacos.   Weather was too cold and windy to sit outside and enjoy the food but they do have a nice small area with picnic tables and umbrellas to enjoy in nice weather. My only complaint would be the lack of hot sauce available to grab and add to your tacos.
Veracruz All Natural,181,These tacos are worth waiting in 100  weather for. There are breakfast tacos  veggie options  and authentic al pastor and carne asada to die for. I would ve loved fish tacos  but I didn t love that tilapia was the fish used so I passed. There is a huge variety of agua Fresca to choose from too. The cantaloupe was my choice because it s hard to find  but the pineapple was so refreshing in the heat. In three days  I ate here twice.
Veracruz All Natural,182,This place is elite. E-LITE. I visited the food truck version but I m sure the food is amazing at every location. I got tacos de pastor  veggie  and one of the breakfast taco options with chorizo. I also got a watermelon Agua.  Man...everything was phenomenal. Seriously amazing. I think the pricing is a bit high for your average tacos...but these aint your average tacos. 100  worth a trip.
Veracruz All Natural,183,Best tacos in Austin. Lots of vegan   veg options.  Make sure to order ahead online so you don t have to wait 
Veracruz All Natural,184,Always great food and great service. Parking is accessible and seating indoors and outside as well
Veracruz All Natural,185,Veracruz All Natural is a food truck known for its Street Tacos  but my friend and I visited for the freshly made drinks.  Veracruz offers lots of other different bites like quesadillas and tortas  which I definitely need to try the next time I m in Austin.  Because of its popularity  the wait times can get pretty long.  It took us about 15 min to order and receive our drinks  so I assume the wait for food takes even longer.  We picked up a banana-berry smoothie  pineapple aguas frescas  and a small black coffee.  The fruits in the drinks are so fresh and bright  you can tell that everything is freshly made with real fruit and ingredients.  You get a huge 16 oz drink for under  5  and the larger drink for cents more.  For a refreshing drink to take with you while you walk through the streets of Austin  stop by Veracruz All Natural for a fresh pick-me-up.
Veracruz All Natural,186,Prepare for a line any time on the weekend  and limited to no parking but what great Austin food has either  Haha but so worth it. Al pastor had pineapples onions and cilantro  was some of the freshest tasting ingredients you can expect from a food truck bus. Migas were crispy and also really fresh. Might be taking over taco joint as my favorite bfast taco in town. Gotta make it out here on a weekday next. Please go 
Veracruz All Natural,187,My wife and I really dig this place.  Our first time here ordering  we just got a smoothie  migas taco and a breakfast taco.  We promptly received the taco  took a few bites and I immediately got up and lined up to order some of their other tacos.  It was really good     I ended up ordering another migas  a carne taco  a veggie taco and a chicken taco.  Everything was really good especially the smoothie    We came right as it opened so there was ample spots to sit.  There are plenty of street parking.  The tacos are  3- 4 dollars each and smoothie was about  8 dollars.  I didn t pay too much attention to the price because we wanted to try most of their offerings.  Would recommend 
Veracruz All Natural,188,Veracruz is my kind of food - cheap and tasty. We really just wanted to try some local Austin tacos that weren t Torchy s  and Veracruz was perfect. As a plus  we got to soak up more of that Austin food truck vibe.  We did our Yelp research and got the Fish taco and Migas taco since they were both highly rated  The Migas taco is probably the BEST taco I ve ever had. It s rated in the top 5 tacos in the US by Food Network  and it rEally lives up to that. In addition to the typical egg  avocado  pico de gallo  and cheese  there were even tortilla chips for that extra crunch and flavor. This was so good I ordered a second one  The Fish taco was also great  but the Migas was definitely my favorite. Don t forget to try their salsa as well   Lines weren t long at all for me  but we came at around 1pm on a Friday. It s also a bit out of the way  but it was so worth it. Definitely builded on my already strong impression of Austin foods 
Veracruz All Natural,189,YUM. The fish tacos we re so fresh and had a huge slice of avocado on them. Chips were homemade and super crunchy. So good with the guac. Didn t get a picture of the agua frescas but the pineapple one was like a liquid dole whip. AH-MA-ZING. The wait was pretty long  but it was worth it. I suggest ordering online before you even get to the truck because we waited a long time. The salsas were way too for my liking. A little pico for added flavor would have been nice because I feel like the fish needed a little more salt. Personal opinion. Other than that  thoroughly enjoyed  My friend said she had the best breakfast taco she had ever had. That s a bold statement 
Veracruz All Natural,190,This is a solid breakfast taco place. I didn t know what migas were and had to google it. Apparently  it is tortillas fried with veggies  cheese  and eggs and I read that it is a HUGE deal in Austin. This place boasts of its migas tacos and you will see that everyone is pretty much ordering it  so you kind of HAVE to order it. When I got it  I thought to myself that it looks like chilaquiles  I love chilaquiles. I read that the difference is that chilaquiles is cooked with salsa and migas are cooked with eggs. However  for me to look at that migas taco with salsa and eggs inside  my untrained eye could not differentiate.   The tortilla tasted homemade and I think I could eat that tortilla just for fun without anything. The migas taco was good and I topped it with some salsa at their salsa bar  which made it more delicious. The al pastor taco is different from how I typically experience al pastor in Los Angeles and that is  rotating on a spit slowly while glistening in its juices. Nonetheless  the al pastor taco had very tender  flavorful chunks of pork. One thing I cannot argue is that Austin knows how to do pork right 
Veracruz All Natural,191,Had to do Breakfast Tacos in Austin.  I was told it was a must.  So we waited in a line in the rain  yes - in the rain.  Then we ate our meal on one of their picnic tables under an umbrella that was dripping all around us.  It was wet  chilly and uncomfortable.  Was it worth it   A resounding YES   Loved their breakfast tacos.  We tried their Migas original and two of our own concoctions.  They were all fantastic.  Loved their salsas.  Their tortillas  which can make or break a meal  were the bomb.  Both the flour and corn tortillas were done to perfection.  It was a great meal   We were so hungry that my photos are half eaten  haha 
Veracruz All Natural,192,Long time Austinite  and I can safely say these are the best breakfast tacos out here. Maybe a little overseasoned at times  but overall  incredible. My mother s side is from mexico and the migas tacos remind me of breakfast as a kid. Besides that  the Fish Tacos are some of the best Ive had. I cant speak for anything else on the menu  because im completely addicted to what I ve had.   P.S. Your to-go salsa cups  especially the green  are half-filled at best  I need that green sauce and lots of it  please  Maybe sell portions on the side 
Veracruz All Natural,193,Grilled Chicken taco 5 5 Steak taco 4 5 Chips with guac 3 5  A little pricey at  4 taco but that s Austin for you. The house made corn tortilla was excellent with the chicken taco. The chips were good but the guac was lacking a little flavor  although both were of good quality. The sauces were fine not too spicy.   Will try the breakfast taco Migas next time I think that s the famous item here.  UPDATE  Tried the breakfast tacos the next day. I had the Migas original  Migas poblanos  and El Sancho. 4 5 for all of them. My favorite was the poblanos bc the beans gave it a nice texture.
Veracruz All Natural,194,Apparently their tacos are great... but I m here to talk about their monster quesadilla. I went here with my mom and I m not even kidding or exaggerating when I say that she did a prayer to universe afterwards thanking it for giving her the chance to have such a cheesy quesadilla. 10 10 coming here for their famous tacos later.
Veracruz All Natural,195,As far as breakfast tacos go  their Migas is pretty darn good. It s fairly priced and surprisingly filling. It s simple  but you can tell the ingredients are fresh and freshly prepared. Hopefully next time I m in Austin I can try their Al Pastor.
Veracruz All Natural,196,Honestly the best breakfast taco i ve ever had  ever. None of that dry rubbery eggs   bacon on a limp cold tortilla. This Migas taco was the best ever...so flavorful and filling and warm. I could eat this every morning.   I also had the chicken torta  fish taco  and al pastor. My favorite was the fish taco--it was fishy and gamey  which I enjoy. Tasted like they fished this fish right out of th waters before cooking and serving.   The salsa is AMAZING...never had salsa this good. Chips had substance to them  something to really chew on. But at the same time  crispy and dense. Awesome pairing with salsa.  I also had the watermelon fresca  which hit the spot after so many of these salty foods...Seemed fresh and nothing but fruit and juice and ice.  Due to the food truck nature of this place  I can t rate the interior or whatever  but it certainly still looked cute and put together  the public seating spaces .   The service is nice.   Disclaimer  I m a NYC girl at heart who has never been to Central America so my standards have been relatively low.
Veracruz All Natural,197,We ate here today and were impressed...multiple food trucks  all Veracruz.  Coldbrew and churros at one  queso at another  tacos at another  juices at another...and I kmow there was yet another.  The watermelon water rocked  as did my chicken taco and quesadilla...great hot sauces  too  and some nice shaded area with tables.  It s worth coming back.
Veracruz All Natural,198,Definitely get the watermelon aqua fresca- so refreshing  I got the chicken and steak tacos. They were pretty good  We shared some guac and salsa which was also quite tasty.
Veracruz All Natural,199,Either we wrote a review for the wrong location last time  which was on Cesar Chavez  or they ve updated that one to here. We ve actually been to Veracruz a bunch of times since then  but to their north location  now closed  because it was near our daughter s daycare. We mainly go for the agua frescas  which we love. That was the impetus for our trip yesterday.  We each picked our own flavor  cucumber  pineapple  and mango. The best was pineapple by far. Against our advice not to get the mango--even though it s a family favorite flavor-wise--our daughter insisted. This is the only flavor that never tastes fresh. The cucumber is great  but our chief complaint is that we had ordered ahead and by the time we got there  all the pulp had risen to the top and it was a pain in the ass to restir the drinks with their paltry straws.  We also got their chips  the crunch  the freshness   and a side of guac and a side of beans. We loved both  but they needed salt. The barbacoa taco was solid albeit greasy and the breakfast one  El Tradicional  was as good as it gets.  Everything was no-touch and since we arrived close to 3  there was only one other picnic bench occupied  so distancing safety was easy. We like this place  and apparently it s the only location doing frescas now  so we ll be back at some point.
Veracruz All Natural,200,Perfectly solid grub. Poblanos breakfast taco got five stars. Pastor four. Mole three - oof  never seen chunk chicken in mole. Fantastic juice as good as Juiceland at 5 stars. Nice staff  cool outdoor area.
Veracruz All Natural,201,This place has some yummy tacos and the homemade chips were delicious. We ordered the grilled steak tacos and they didn t disappoint. I m giving it four stars because we also ordered some drinks and the way they were distributing the drinks seemed disorganized since it took a long time. The food also took longer than what we were told but that s understandable. Overall  great place for some pricey but good tacos 
Veracruz All Natural,202,It s taken me a while to tacobout it  but I finally found the right words to describe Veracruz  fancy-ass tacos.   I came here on a whim  really. I was en route to Downtown on the MetroRail when I saw that I was near one of my bookmarks  so I got off and trekked down the few blocks because I was STARVING. Although it looks sketchy  this area seems like it s growing  and I m sure Veracruz brings in a pretty hip  young crowd.  For a food truck  this place is ballin --it has its own space  patio seating  umbrellas and picnic benches   a ramp--the whole nine yards--even call buzzers  It took about 20 minutes to get my two tacos  but they seemed busy even for a weekday morning.  I had a Migas and an Egg  amp  Chorizo taco off the breakfast menu. The Egg  amp  Chorizo Taco was too spicy for my  mild  tolerance  but flavorful. You ll probably like this if you like it saucy and spicy. Like many people  I absolutely loved the Migas Taco--an explosion of flavors  it was such a fun treat to eat  especially with the crunchy pieces of tortilla chips in the mix. All the ingredients were fresh and made from scratch  so that made the wait worth it.    Not sure if the pricing is standard for tacos in Austin  but they were a bit pricey. Then again  they are a well-known taco spot in Austin and their fresh ingredients justify their prices. Would totally come back here again to get the Migas Taco and try their agua frescas 
Veracruz All Natural,203,Good food but they only do online ordering and it s not easy. You have to sign up and register for a website just to order  even with Apple Pay.
Veracruz All Natural,204,Overall pretty damn good tacos.  In love w the corn tortillas. Huge fan of the migas taco. The chicken mole taco is a great change up.  I d take a pass on the al pastor taco.  Absolutely loveeeee the green salsa spicy af 
Veracruz All Natural,205,The food here is incredible. The Migas tacos are probably the best in the world. Seriously. Then there are the fish tacos  chicken tacos  etc. It s all amazing. I also like that you can order ahead online and the projected pickup time has always been fairly accurate. The only gripe I have is that it s in the Mueller food park which means  hot  eating prime times make it an incredible pain to find a quick spot to park so you can run up and grab your order due to limited parking spots. It s not at all a knock on Veracruz  but it has impacted the frequency for which we would otherwise like to order from them. Other just as amazing food trucks like Paprika and Granny s have easier access where you can at least find a space to park your car for a hot minute while you jump out to scoop up your order during high volume dining times.
Veracruz All Natural,206,You know when you re at a party and someone tells a joke and everyone starts laughing and you don t get it but you laugh anyway because you don t want to be the one person who doesn t get it  Well  that s me trying to understand the hype of this place. I want in on why everyone loves it but I m just over here like   I don t get it. It s not that good.   I love tacos. And I ve been lucky enough to eat tacos in some pretty amazing places. I was informed  however  to truly experience tacos  I must eat at Veracruz All Natural. Even Lonely Planet had this as a must do. So I forked over  20 in Uber rides and took myself to the Veracruz All Natural trailer. Here s what I did enjoy   1. the fact that I showed up at 11 00 and beat the INSANE line that formed at 12 00 while I sat still waiting for the taco order I placed 45 minutes ago. 2. eating outside and the general vibe of the place 3. the watermelon aguas fresca - but what s not to love about watermelon mixed with a metric shit ton of sugar  What I did not love  1. The tacos Allow me to explain - I don t get the hype. The tacos were just ok. I ve combed through reviews about  chew  and  flavor profile.  Here s what I know. I ve had homemade corn tortillas. I have a friend that s kind enough to make them for me for a six pack of beer or if I feed his cat when he s gone for the weekend. His are better and have a lot more flavor. They also don t cost me  5 a piece. The  flavor profiles  of the tacos here were bland. I had the al Pastor  one of my all time favorite tacos. It was the first one I opened and I blindly picked it up and started eating  I m an animal like that . I literally stopped chewing and mouth still full  opened the other tacos to figure out which one I was currently eating. That is how much taste there wasn t. The holy grail of breakfast tacos  the migas originales  also just didn t do it for me. My egg was overdone and the taco tasted more like avocado than anything.  So there you have it. I ll nod and laugh along  but actually  I don t get what everyone else is talking about.
Veracruz All Natural,207,Best food I had in Austin. The breakfast tacos are huge and packed full of so much flavor. I got the poblano Migas and a smoothie. I wish this was closer to where I lived and k would probably eat here daily.
Veracruz All Natural,208,Let me tell you  BEST breakfast taco I ever had  Do yourself a favor tomorrow morning and order a original migas taco  Looking forward to go back to Austin and eat there and try other items on the menu too 
Veracruz All Natural,209,Wow  these tacos were pretty amazing. It s a food truck  and the line can get long. I waited in line for about 30 minutes  but it was definitely worth it    I ordered the Migas taco on a flour tortilla  the fish taco on a flour tortilla and the al pastor taco on a corn tortilla. I also ordered the mango aguafresca. The fish taco was my favorite and it was just so  so good and fresh. They grill the fish right when you order the taco. All of their corn tortillas are homemade. I usually don t like corn tortillas  but I actually liked these. They were softer than the non-homemade ones. Food network has also had Veracruz on TV  and their Migas taco is pretty famous. I would probably add chorizo to that taco if I ordered it again. Finally  the aguafresca was amazing. It literally tasted exactly like mango  and I m sure they blend it fresh  but it s not like a smoothie or juice. This wait is definitely worth it 
Veracruz All Natural,210,One of the better taco places I ve ever been to and a great ambience that builds to the experience   I came to Veracruz because it was close to where I was staying in the area. Veracruz is a white school bus converted to taco-manufacturing machine  basically. It s in a fenced off area with picnic tables with large umbrellas shading the space. I came here twice in the morning  in two days   because it was so delicious the first time and was not disappointed either time. I tried the migas originales and migas poblanas  breakfast tacos  and was surprised at how flavorful these were despite not having any meat. These tacos were fairly large and well-priced too. They have a selection of sauces sitting near the pick-up window as well which are tasty. The salsa looks home-made. They also serve smoothies  which looked pretty popular and tasty  although I did not have a chance to taste any of these when I visited. I also tried the el pastor and fajita steak-- these were a smidge smaller than the breakfast tacos were equally delicious. The meat really packs a punch and is incredibly juicy.   Service is very friendly and there s a small parking lot you can park in if you have a car. I really liked the vibe of this place in the context of East Austin. The vibe here is especially relaxing if you come early in the morning  with the quiet of the surrounding neighborhood and the hustle and bustle of the hunger customers ready to eat here  there s always someone waiting for tacos here . Will definitely re-visit this place if I am ever in East Austin again.
Veracruz All Natural,211,I tried this place many years ago on a trip to Austin.... fell in love with the tacos and breakfast tacos. Now that I live in TX  I visit Veracruz every time I m in Austin. I don t know what their secret is  but this is hands down the best taco place 
Veracruz All Natural,212,Yup  Amazing  Fresh  big portions  gluten free friendly  quick  delicious  I ordered two tacos and could only eat one  The breakfast veggie taco was full of egg whites  carrots  spinach  peppers  mushrooms and a bit of cheese. It was like an egg scramble wrapped in a tortilla and was a great start to the day. My boyfriend tried the Migas  fish and chicken tacos  which were all great. My friends were disappointed by the mole taco  so maybe skip that  otherwise  I recommend trying one of each  but maybe not all at once. The location of the truck is a bit out of the way  in a poorer part of town  but there is a cute patio  perfect for a bite on a nice day  I would definitely come back and prices are spot on  especially for how generous the portions are.
Veracruz All Natural,213,Ordered 5 tacos and a juice to share between me and my boyfriend. We had the El Pastor  Migas  La Reyna  Fajita Steak  and Fish tacos  and the La Bomba juice  orange juice  pineapple  spinach.  If you order La Reyna  definitely recommend eating it first because the cooked vegetables soak the tortilla. We saved it for last and the tortilla was completely soggy.   Our favorite taco was the El Pastor. It was the most flavorful out of all of them. The other tacos lacked any flavor - definitely need sauces so you could taste the tacos  and this is coming from someone who s extremely sensitive to salt and strong flavors.  Overall the tacos were good  but not worth the hype and the hour wait. We ve had better tacos in Mexico City  though that may be an unfair comparison.
Veracruz All Natural,214,Great food    As someone who cannot process dairy I love that they offer a vegan queso that actually tastes like queso   Also  the aguas frescas are
Veracruz All Natural,215,I was here for the breakfast tacos  obviously - and they are totally legit. I don t normally get excited about paying  3.75 for one regular taco-sized taco  but the poblano miga  while made on a base of a normal soft taco-sized tortilla  though I believe made fresh  as it s super fluffy and tasty   is then just completely jam-packed with stuff  so yeah  worth it on size  and obviously also on quality. It is absolutely delicious. I also tried a regular breakfast taco of egg  cheese and cactus  and it was also fantastic - I d be willing to eat vegetarian for a week with no complaints if I were eating food like this.   So  two tacos is a pretty good amount of food  but they actually gave me a free third one by accident  with bacon - I found their bacon too salty  so even more likely I d eat vegetarian if I were here  which  if I lived in the Austin area  I would definitely do frequently . I also tried a bite of my wife s regular not-breakfast pork taco  and thought it was just ok. I definitely recommend sticking to the breakfast tacos  which are what they re known for  for good reason. And make sure to grab some of their delicious creamy hot sauce  which is unfortunately hidden in the back  so it s easy to miss.   I also tried their agua fresca  which is totally worth 4 bucks  because it is  huge   and also clearly fresh made .   I wouldn t be nearly as excited if I d had to stand in a huge long line  though - I was here a little after 2 PM on a Friday  and there was basically no line.
